County_Name,State_Name,Confirmed,New,Death,Fatality_Rate,Latitude,Longitude,Last_Update
Lancaster,South Carolina,3,0,0,0.0000000,34.7209600,-80.7711200,2020-03-21 00:57 EDT
Orangeburg,South Carolina,2,2,0,0.0000000,33.4385640,-80.8066534,2020-03-21 00:57 EDT
Spartanburg,South Carolina,1,0,0,0.0000000,34.9483800,-81.9349400,2020-03-21 00:57 EDT
Fairfield,South Carolina,1,0,0,0.0000000,34.3951862,-81.1211693,2020-03-21 00:57 EDT
Calhoun,South Carolina,1,0,0,0.0000000,33.6759594,-80.7836390,2020-03-21 00:57 EDT
York,South Carolina,1,0,0,0.0000000,34.9747504,-81.1844877,2020-03-21 00:57 EDT
Dorchester,South Carolina,1,0,0,0.0000000,33.0795466,-80.4054902,2020-03-21 00:57 EDT
Lee,South Carolina,1,0,0,0.0000000,34.1632896,-80.2544425,2020-03-21 00:57 EDT
Abbeville,South Carolina,1,0,0,0.0000000,34.2225842,-82.4586613,2020-03-21 00:57 EDT
Saluda,South Carolina,1,0,0,0.0000000,34.0047789,-81.7296019,2020-03-21 00:57 EDT
Aiken,South Carolina,1,1,0,0.0000000,33.5443692,-81.6348687,2020-03-21 00:57 EDT
Berkeley,South Carolina,1,1,0,0.0000000,33.1861106,-79.9398336,2020-03-21 00:57 EDT
Darlington,South Carolina,1,1,0,0.0000000,34.3322992,-79.9576476,2020-03-21 00:57 EDT
Clarendon,South Carolina,1,1,1,1.0000000,33.6871473,-80.2017734,2020-03-21 00:57 EDT
Florence,South Carolina,1,1,1,1.0000000,34.0243884,-79.7027295,2020-03-21 00:57 EDT
Sumter,South Carolina,1,1,0,0.0000000,33.9164303,-80.3819637,2020-03-21 00:57 EDT
Pickens,South Carolina,1,1,0,0.0000000,34.8883056,-82.7248006,2020-03-21 00:57 EDT
James City,Virginia,19,5,1,0.0526316,37.3132739,-76.7733526,2020-03-21 00:57 EDT
Arlington,Virginia,17,0,0,0.0000000,38.8905000,-77.0862900,2020-03-21 00:57 EDT
Fairfax,Virginia,16,0,0,0.0000000,38.8417900,-77.3088700,2020-03-21 00:57 EDT
Prince William,Virginia,12,1,0,0.0000000,38.7024474,-77.4800235,2020-03-21 00:57 EDT
Loudoun,Virginia,9,4,0,0.0000000,39.0906991,-77.6356479,2020-03-21 00:57 EDT
Chesterfield,Virginia,6,0,0,0.0000000,37.3775600,-77.5081700,2020-03-21 00:57 EDT
Virginia Beach City,Virginia,5,1,0,0.0000000,36.7481787,-76.0574891,2020-03-21 00:57 EDT
Richmond City,Virginia,5,2,0,0.0000000,37.5295087,-77.4757329,2020-03-21 00:57 EDT
Williamsburg,Virginia,4,3,0,0.0000000,37.2692700,-76.7075600,2020-03-21 00:57 EDT
Alexandria City,Virginia,3,-1,0,0.0000000,38.8183862,-77.0862296,2020-03-21 00:57 EDT
Charlottesville City,Virginia,3,0,0,0.0000000,38.0373133,-78.4870211,2020-03-21 00:57 EDT
York,Virginia,3,2,1,0.3333333,37.2418862,-76.5591361,2020-03-21 00:57 EDT
Henrico,Virginia,3,0,0,0.0000000,37.5059000,-77.3324000,2020-03-21 00:57 EDT
Stafford,Virginia,2,0,0,0.0000000,38.4234600,-77.4081600,2020-03-21 00:57 EDT
Spotsylvania,Virginia,1,0,0,0.0000000,38.2017400,-77.5885500,2020-03-21 00:57 EDT
Hanover,Virginia,1,0,0,0.0000000,37.7688100,-77.3710900,2020-03-21 00:57 EDT
Prince Edward,Virginia,1,0,0,0.0000000,37.2242974,-78.4410565,2020-03-21 00:57 EDT
Harrisonburg,Virginia,1,0,0,0.0000000,38.4516300,-78.8697000,2020-03-21 00:57 EDT
Goochland,Virginia,1,0,0,0.0000000,37.7220189,-77.9162224,2020-03-21 00:57 EDT
Charles City,Virginia,1,0,0,0.0000000,37.3419700,-77.0725000,2020-03-21 00:57 EDT
Norfolk,Virginia,1,0,0,0.0000000,36.8927996,-76.2609843,2020-03-21 00:57 EDT
Albemarle,Virginia,1,0,0,0.0000000,38.0228436,-78.5565835,2020-03-21 00:57 EDT
Portsmouth City,Virginia,1,0,0,0.0000000,36.8491583,-76.3537178,2020-03-21 00:57 EDT
Gloucester,Virginia,1,0,0,0.0000000,37.4111426,-76.5378143,2020-03-21 00:57 EDT
Botetourt,Virginia,1,0,0,0.0000000,37.5571518,-79.8122935,2020-03-21 00:57 EDT
Suffolk,Virginia,1,0,0,0.0000000,36.6976981,-76.6377810,2020-03-21 00:57 EDT
Accomack,Virginia,1,1,0,0.0000000,37.7628726,-75.6519364,2020-03-21 00:57 EDT
Newport News,Virginia,1,1,0,0.0000000,37.0835800,-76.4806500,2020-03-21 00:57 EDT
Mecklenburg,Virginia,1,1,0,0.0000000,36.6867770,-78.3594444,2020-03-21 00:57 EDT
Rockbridge,Virginia,1,1,0,0.0000000,37.8145691,-79.4475621,2020-03-21 00:57 EDT
Isle of Wight,Virginia,1,1,0,0.0000000,36.9081500,-76.7079400,2020-03-21 00:57 EDT
Franklin,Virginia,1,1,0,0.0000000,36.9919569,-79.8809143,2020-03-21 00:57 EDT
Hennepin,Minnesota,45,13,0,0.0000000,45.0057578,-93.4749321,2020-03-21 00:57 EDT
Ramsey,Minnesota,16,4,0,0.0000000,45.0181224,-93.0996168,2020-03-21 00:57 EDT
Olmsted,Minnesota,11,5,0,0.0000000,44.0037994,-92.4018182,2020-03-21 00:57 EDT
Dakota,Minnesota,7,-1,0,0.0000000,44.6709807,-93.0666777,2020-03-21 00:57 EDT
Anoka,Minnesota,5,-1,0,0.0000000,45.1983300,-93.3899700,2020-03-21 00:57 EDT
Stearns,Minnesota,4,1,0,0.0000000,45.5520968,-94.6137567,2020-03-21 00:57 EDT
Martin,Minnesota,4,1,0,0.0000000,43.6743491,-94.5510494,2020-03-21 00:57 EDT
Carver,Minnesota,3,0,0,0.0000000,44.7632500,-93.6252400,2020-03-21 00:57 EDT
Washington,Minnesota,3,0,0,0.0000000,45.0411011,-92.8833786,2020-03-21 00:57 EDT
Wright,Minnesota,2,0,0,0.0000000,45.1734420,-93.9635579,2020-03-21 00:57 EDT
Blue earth,Minnesota,2,0,0,0.0000000,43.9505000,-93.9878000,2020-03-21 00:57 EDT
Nicollet,Minnesota,2,0,0,0.0000000,44.3496797,-94.2468640,2020-03-21 00:57 EDT
Scott,Minnesota,2,1,0,0.0000000,44.6485110,-93.5357470,2020-03-21 00:57 EDT
Filmore,Minnesota,2,2,0,0.0000000,43.6739865,-92.0901501,2020-03-21 00:57 EDT
Renville,Minnesota,1,0,0,0.0000000,44.7892100,-95.2124300,2020-03-21 00:57 EDT
Waseca,Minnesota,1,0,0,0.0000000,44.0780400,-93.5074200,2020-03-21 00:57 EDT
Benton,Minnesota,1,0,0,0.0000000,45.7211000,-93.9733000,2020-03-21 00:57 EDT
Mower,Minnesota,1,0,0,0.0000000,43.6714824,-92.7525012,2020-03-21 00:57 EDT
Rice,Minnesota,1,0,0,0.0000000,44.3542620,-93.2967149,2020-03-21 00:57 EDT
Chisago,Minnesota,1,1,0,0.0000000,45.5024605,-92.9083447,2020-03-21 00:57 EDT
Clay,Minnesota,1,1,0,0.0000000,46.8923479,-96.4907378,2020-03-21 00:57 EDT
Washington,Oregon,31,6,1,0.0322581,45.5600596,-123.0984080,2020-03-21 00:57 EDT
Linn,Oregon,18,1,0,0.0000000,44.4887414,-122.5343983,2020-03-21 00:57 EDT
Marion,Oregon,17,4,1,0.0588235,44.7504500,-122.9405200,2020-03-21 00:57 EDT
Multnomah,Oregon,12,5,1,0.0833333,45.4697500,-122.7056200,2020-03-21 00:57 EDT
Clackamas,Oregon,10,4,0,0.0000000,45.4121100,-122.5690900,2020-03-21 00:57 EDT
Deschutes,Oregon,8,2,0,0.0000000,44.1592400,-121.2596700,2020-03-21 00:57 EDT
Yamhill,Oregon,4,2,0,0.0000000,45.3403700,-123.1878700,2020-03-21 00:57 EDT
Benton,Oregon,3,0,0,0.0000000,44.4918359,-123.4292918,2020-03-21 00:57 EDT
Jackson,Oregon,2,0,0,0.0000000,42.4321189,-122.7284862,2020-03-21 00:57 EDT
Umatilla,Oregon,2,0,0,0.0000000,45.9176800,-119.3420300,2020-03-21 00:57 EDT
Lane,Oregon,2,0,1,0.5000000,43.9387350,-122.8479273,2020-03-21 00:57 EDT
Klamath,Oregon,1,0,0,0.0000000,42.6921914,-121.6433518,2020-03-21 00:57 EDT
Douglas,Oregon,1,0,0,0.0000000,43.2797710,-123.1664872,2020-03-21 00:57 EDT
Polk,Oregon,1,0,0,0.0000000,44.9037345,-123.4127777,2020-03-21 00:57 EDT
Grant,Oregon,1,1,0,0.0000000,44.4913963,-119.0074177,2020-03-21 00:57 EDT
Union,Oregon,1,1,0,0.0000000,45.3103493,-118.0090335,2020-03-21 00:57 EDT
Salt Lake,Utah,44,15,0,0.0000000,40.7603100,-111.8882200,2020-03-21 00:57 EDT
Summit,Utah,28,9,0,0.0000000,40.8680986,-110.9558464,2020-03-21 00:57 EDT
Davis,Utah,12,6,0,0.0000000,40.9997362,-111.9800051,2020-03-21 00:57 EDT
Non-Utah resident,Utah,10,0,0,0.0000000,39.3237252,-111.6782484,2020-03-21 00:57 EDT
Weber-Morgan,Utah,6,2,0,0.0000000,41.2245943,-111.9703114,2020-03-21 00:57 EDT
Wasatch,Utah,4,1,0,0.0000000,40.3304771,-111.1683986,2020-03-21 00:57 EDT
Tooele,Utah,2,1,0,0.0000000,40.5340800,-112.2984900,2020-03-21 00:57 EDT
Utah,Utah,2,0,0,0.0000000,40.1135638,-111.6594534,2020-03-21 00:57 EDT
Cache,Utah,2,0,0,0.0000000,41.7224440,-111.7435477,2020-03-21 00:57 EDT
Southwest Utah,Utah,1,0,0,0.0000000,37.0035773,-112.9680908,2020-03-21 00:57 EDT
Box Elder,Utah,1,1,0,0.0000000,41.5565387,-113.1681006,2020-03-21 00:57 EDT
Jefferson,Alabama,50,16,0,0.0000000,33.5542737,-86.8964891,2020-03-21 00:57 EDT
Lee,Alabama,11,1,0,0.0000000,32.6010351,-85.3554861,2020-03-21 00:57 EDT
Shelby,Alabama,10,1,0,0.0000000,33.1130000,-86.5836100,2020-03-21 00:57 EDT
Madison,Alabama,7,2,0,0.0000000,34.7631180,-86.5501895,2020-03-21 00:57 EDT
Elmore,Alabama,5,0,0,0.0000000,32.5416500,-86.3109300,2020-03-21 00:57 EDT
Tuscaloosa,Alabama,4,0,0,0.0000000,33.2104200,-87.5662500,2020-03-21 00:57 EDT
Montgomery,Alabama,3,0,0,0.0000000,32.3801500,-86.3000800,2020-03-21 00:57 EDT
Mobile,Alabama,3,2,0,0.0000000,30.7898902,-88.2063594,2020-03-21 00:57 EDT
Baldwin,Alabama,2,1,0,0.0000000,30.7358912,-87.7235251,2020-03-21 00:57 EDT
Chambers,Alabama,2,1,0,0.0000000,32.9142500,-85.3919974,2020-03-21 00:57 EDT
Limestone,Alabama,1,0,0,0.0000000,34.8148920,-86.9772846,2020-03-21 00:57 EDT
St. Clair,Alabama,1,0,0,0.0000000,33.6530000,-86.3377000,2020-03-21 00:57 EDT
Calhoun,Alabama,1,0,0,0.0000000,33.7713801,-85.8261084,2020-03-21 00:57 EDT
Talladega,Alabama,1,0,0,0.0000000,33.3801384,-86.1658453,2020-03-21 00:57 EDT
Walker,Alabama,1,0,0,0.0000000,33.7422000,-87.2537600,2020-03-21 00:57 EDT
Jackson,Alabama,1,1,0,0.0000000,34.7841722,-85.9983159,2020-03-21 00:57 EDT
Lamar,Alabama,1,1,0,0.0000000,33.7792277,-88.0969236,2020-03-21 00:57 EDT
Lauderdale,Alabama,1,1,0,0.0000000,34.9034787,-87.6593865,2020-03-21 00:57 EDT
Washington,Alabama,1,1,0,0.0000000,31.4075937,-88.2078724,2020-03-21 00:57 EDT
Jefferson,Arkansas,3,0,0,0.0000000,34.3791100,-92.1660800,2020-03-21 00:57 EDT
Washington,Arkansas,1,0,0,0.0000000,35.9784866,-94.2160806,2020-03-21 00:57 EDT
Marion,Indiana,25,6,2,0.0800000,39.7817436,-86.1384149,2020-03-21 00:57 EDT
St. Joseph,Indiana,6,3,0,0.0000000,41.6167201,-86.2899112,2020-03-21 00:57 EDT
Lake,Indiana,6,2,0,0.0000000,41.4166063,-87.3821740,2020-03-21 00:57 EDT
Howard,Indiana,5,0,0,0.0000000,40.4835961,-86.1168603,2020-03-21 00:57 EDT
Hamilton,Indiana,5,3,0,0.0000000,40.0725137,-86.0520180,2020-03-21 00:57 EDT
Floyd,Indiana,5,4,0,0.0000000,38.3189831,-85.9069298,2020-03-21 00:57 EDT
Hendricks,Indiana,4,0,0,0.0000000,39.4838330,-86.0686510,2020-03-21 00:57 EDT
Johnson,Indiana,4,1,1,0.2500000,39.4899822,-86.1016083,2020-03-21 00:57 EDT
Allen,Indiana,4,2,0,0.0000000,41.0908614,-85.0665371,2020-03-21 00:57 EDT
Boone,Indiana,2,1,0,0.0000000,40.0507449,-86.4686988,2020-03-21 00:57 EDT
Franklin,Indiana,2,0,0,0.0000000,39.4148715,-85.0602519,2020-03-21 00:57 EDT
Tippecanoe,Indiana,2,1,0,0.0000000,40.3885675,-86.8940919,2020-03-21 00:57 EDT
Noble,Indiana,1,0,0,0.0000000,41.3985825,-85.4174388,2020-03-21 00:57 EDT
Adams,Indiana,1,0,0,0.0000000,40.7456507,-84.9366342,2020-03-21 00:57 EDT
Wells,Indiana,1,0,0,0.0000000,40.7291949,-85.2212160,2020-03-21 00:57 EDT
LaPorte,Indiana,1,0,0,0.0000000,41.6106000,-86.7225200,2020-03-21 00:57 EDT
Bartholomew,Indiana,1,0,0,0.0000000,39.2059499,-85.8975923,2020-03-21 00:57 EDT
Clark,Indiana,1,0,0,0.0000000,38.4774168,-85.7074739,2020-03-21 00:57 EDT
Fayette,Indiana,1,0,0,0.0000000,39.6400652,-85.1787148,2020-03-21 00:57 EDT
Jennings,Indiana,1,0,0,0.0000000,38.9969408,-85.6280437,2020-03-21 00:57 EDT
Madison,Indiana,1,0,0,0.0000000,40.1616556,-85.7193584,2020-03-21 00:57 EDT
Wayne,Indiana,1,0,0,0.0000000,39.8644372,-85.0098428,2020-03-21 00:57 EDT
Owen,Indiana,1,0,0,0.0000000,39.3127298,-86.8376409,2020-03-21 00:57 EDT
Vigo,Indiana,1,0,0,0.0000000,39.4306295,-87.3899495,2020-03-21 00:57 EDT
Vanderburgh,Indiana,1,1,0,0.0000000,38.0258646,-87.5856497,2020-03-21 00:57 EDT
Grant,Indiana,1,1,0,0.0000000,40.5158394,-85.6547118,2020-03-21 00:57 EDT
Shelby,Indiana,1,1,0,0.0000000,39.5236702,-85.7916700,2020-03-21 00:57 EDT
Delaware County,Indiana,1,1,0,0.0000000,40.2275034,-85.3969120,2020-03-21 00:57 EDT
Harrison,Mississippi,8,1,0,0.0000000,30.5121564,-89.1166843,2020-03-21 00:57 EDT
Leflore,Mississippi,7,3,0,0.0000000,33.5505280,-90.3010654,2020-03-21 00:57 EDT
Pearl River,Mississippi,7,0,0,0.0000000,30.7685434,-89.5897574,2020-03-21 00:57 EDT
Hinds,Mississippi,7,1,0,0.0000000,32.2667675,-90.4426253,2020-03-21 00:57 EDT
Forrest,Mississippi,4,0,0,0.0000000,31.1888395,-89.2578348,2020-03-21 00:57 EDT
Desoto,Mississippi,4,2,0,0.0000000,34.8749403,-89.9888221,2020-03-21 00:57 EDT
Hancock,Mississippi,3,2,1,0.3333333,30.4163438,-89.4887981,2020-03-21 00:57 EDT
Jackson,Mississippi,3,1,0,0.0000000,30.5432779,-88.6359578,2020-03-21 00:57 EDT
Coahoma,Mississippi,3,1,0,0.0000000,34.2273536,-90.5976907,2020-03-21 00:57 EDT
Madison,Mississippi,3,2,0,0.0000000,32.6380796,-90.0350270,2020-03-21 00:57 EDT
Holmes,Mississippi,3,2,0,0.0000000,33.1235188,-90.0920530,2020-03-21 00:57 EDT
Tippah,Mississippi,3,3,0,0.0000000,34.7683027,-88.9088954,2020-03-21 00:57 EDT
Rankin,Mississippi,3,3,0,0.0000000,32.2575817,-89.9437647,2020-03-21 00:57 EDT
Copiah,Mississippi,2,0,0,0.0000000,31.8693204,-90.4488597,2020-03-21 00:57 EDT
Monroe,Mississippi,2,1,0,0.0000000,33.8922661,-88.4805139,2020-03-21 00:57 EDT
Bolivar,Mississippi,2,0,0,0.0000000,33.7957674,-90.8760289,2020-03-21 00:57 EDT
Perry,Mississippi,1,0,0,0.0000000,31.1719331,-88.9923085,2020-03-21 00:57 EDT
Jones,Mississippi,1,0,0,0.0000000,31.6225356,-89.1687378,2020-03-21 00:57 EDT
Smith,Mississippi,1,0,0,0.0000000,32.0176813,-89.5066836,2020-03-21 00:57 EDT
Walthall,Mississippi,1,0,0,0.0000000,31.1484284,-90.1060979,2020-03-21 00:57 EDT
Wilkinson,Mississippi,1,0,0,0.0000000,31.1604108,-91.3089461,2020-03-21 00:57 EDT
Winston,Mississippi,1,0,0,0.0000000,33.0884277,-89.0345157,2020-03-21 00:57 EDT
Yazoo,Mississippi,1,0,0,0.0000000,32.7803204,-90.3964339,2020-03-21 00:57 EDT
Lafayette,Mississippi,1,0,0,0.0000000,34.3513386,-89.4781291,2020-03-21 00:57 EDT
Adams,Mississippi,1,1,0,0.0000000,31.4837077,-91.3473139,2020-03-21 00:57 EDT
Franklin,Mississippi,1,1,0,0.0000000,31.4770478,-90.8977410,2020-03-21 00:57 EDT
Humphreys,Mississippi,1,1,0,0.0000000,33.1287287,-90.5265076,2020-03-21 00:57 EDT
Lawrence,Mississippi,1,1,0,0.0000000,31.5502185,-90.1069463,2020-03-21 00:57 EDT
Lee,Mississippi,1,1,0,0.0000000,34.2898531,-88.6804133,2020-03-21 00:57 EDT
Marshall,Mississippi,1,1,0,0.0000000,34.7622510,-89.5031233,2020-03-21 00:57 EDT
Pike,Mississippi,1,1,0,0.0000000,31.1748923,-90.4041176,2020-03-21 00:57 EDT
Webster,Mississippi,1,1,0,0.0000000,33.6131055,-89.2848647,2020-03-21 00:57 EDT
Maricopa,Arizona,34,12,1,0.0294118,33.3488247,-112.4912788,2020-03-21 00:57 EDT
Navajo Nation,Arizona,11,11,0,0.0000000,35.6247200,-111.2509800,2020-03-21 00:57 EDT
Pinal,Arizona,10,0,0,0.0000000,32.9043197,-111.3447647,2020-03-21 00:57 EDT
Pima,Arizona,8,1,0,0.0000000,32.0972712,-111.7897671,2020-03-21 00:57 EDT
Coconino,Arizona,8,6,0,0.0000000,35.8377710,-111.7708262,2020-03-21 00:57 EDT
Navajo,Arizona,3,0,0,0.0000000,35.3995506,-110.3213878,2020-03-21 00:57 EDT
Graham,Arizona,1,0,0,0.0000000,32.8744900,-109.7419800,2020-03-21 00:57 EDT
Yavapai,Arizona,1,1,0,0.0000000,34.5998465,-112.5538213,2020-03-21 00:57 EDT
Santa Cruz,Arizona,1,1,0,0.0000000,31.9713900,-112.3431400,2020-03-21 00:57 EDT
Yuma,Arizona,1,1,0,0.0000000,32.7689565,-113.9058303,2020-03-21 00:57 EDT
Cochise,Arizona,1,1,0,0.0000000,31.8795190,-109.7511956,2020-03-21 00:57 EDT
Washington,District of Columbia,77,6,1,0.0129870,38.8903700,-77.0319600,2020-03-21 00:57 EDT
Kansas City,Missouri,12,6,0,0.0000000,39.1034400,-94.5831100,2020-03-21 00:57 EDT
St. Louis,Missouri,10,2,0,0.0000000,38.6277500,-90.1995600,2020-03-21 00:57 EDT
Greene,Missouri,8,2,0,0.0000000,37.2580403,-93.3420185,2020-03-21 00:57 EDT
Jackson,Missouri,8,5,1,0.1250000,39.0075699,-94.3462692,2020-03-21 00:57 EDT
Boone,Missouri,8,5,1,0.1250000,38.9917440,-92.3091673,2020-03-21 00:57 EDT
Cass,Missouri,6,4,0,0.0000000,38.6469315,-94.3547931,2020-03-21 00:57 EDT
St. Louis City,Missouri,5,3,1,0.2000000,38.6339918,-90.2478980,2020-03-21 00:57 EDT
Cole,Missouri,2,0,0,0.0000000,38.5047697,-92.2802384,2020-03-21 00:57 EDT
Christian,Missouri,2,0,0,0.0000000,36.9695461,-93.1888010,2020-03-21 00:57 EDT
Henry,Missouri,1,0,0,0.0000000,38.3884215,-93.7966805,2020-03-21 00:57 EDT
St. Charles,Missouri,1,0,0,0.0000000,38.7839400,-90.4812300,2020-03-21 00:57 EDT
Scott,Missouri,1,1,0,0.0000000,37.0522537,-89.5701181,2020-03-21 00:57 EDT
Pulaski,Missouri,1,0,0,0.0000000,37.8246320,-92.2075849,2020-03-21 00:57 EDT
Dunklin,Missouri,1,1,0,0.0000000,36.1058490,-90.1656300,2020-03-21 00:57 EDT
Jefferson,Kentucky,25,17,1,0.0400000,38.1858902,-85.6549948,2020-03-21 00:57 EDT
Fayette,Kentucky,10,2,0,0.0000000,38.0422722,-84.4586867,2020-03-21 00:57 EDT
Harrison,Kentucky,7,1,0,0.0000000,38.4417404,-84.3314045,2020-03-21 00:57 EDT
Montgomery,Kentucky,2,0,0,0.0000000,38.0334716,-83.9130299,2020-03-21 00:57 EDT
Clark,Kentucky,2,1,0,0.0000000,37.9708229,-84.1473359,2020-03-21 00:57 EDT
Bourbon,Kentucky,2,1,1,0.5000000,38.2066795,-84.2171359,2020-03-21 00:57 EDT
Henderson,Kentucky,2,1,0,0.0000000,37.7904591,-87.5700272,2020-03-21 00:57 EDT
Warren,Kentucky,2,2,0,0.0000000,36.9935478,-86.4237405,2020-03-21 00:57 EDT
Pulaski,Kentucky,2,2,0,0.0000000,37.1049184,-84.5756723,2020-03-21 00:57 EDT
Nelson,Kentucky,1,0,0,0.0000000,37.8050764,-85.4659716,2020-03-21 00:57 EDT
Lyon,Kentucky,1,0,0,0.0000000,37.0261669,-88.0789951,2020-03-21 00:57 EDT
Kenton,Kentucky,1,0,0,0.0000000,38.9319437,-84.5329977,2020-03-21 00:57 EDT
Daviess,Kentucky,1,0,0,0.0000000,37.7285556,-87.0861258,2020-03-21 00:57 EDT
Anderson,Kentucky,1,1,0,0.0000000,38.0038956,-84.9909919,2020-03-21 00:57 EDT
Calloway,Kentucky,1,1,0,0.0000000,36.6212479,-88.2843854,2020-03-21 00:57 EDT
Christian,Kentucky,1,1,0,0.0000000,36.8941478,-87.4902892,2020-03-21 00:57 EDT
Franklin,Kentucky,1,1,0,0.0000000,38.2390838,-84.8770151,2020-03-21 00:57 EDT
Hardin,Kentucky,1,1,0,0.0000000,37.6975080,-85.9633337,2020-03-21 00:57 EDT
Oldham,Kentucky,1,1,0,0.0000000,38.3975195,-85.4448130,2020-03-21 00:57 EDT
Cumberland,Maine,35,10,0,0.0000000,43.7902800,-70.2461200,2020-03-21 00:57 EDT
York,Maine,5,3,0,0.0000000,43.4785298,-70.7154295,2020-03-21 00:57 EDT
Lincoln,Maine,4,1,0,0.0000000,44.0701853,-69.5438710,2020-03-21 00:57 EDT
Kennebec,Maine,4,1,0,0.0000000,44.4091480,-69.7672756,2020-03-21 00:57 EDT
Androscoggin,Maine,3,0,0,0.0000000,44.1658761,-70.2064586,2020-03-21 00:57 EDT
Penobscot,Maine,2,1,0,0.0000000,45.4005121,-68.6494573,2020-03-21 00:57 EDT
Oxford,Maine,1,0,0,0.0000000,44.5000957,-70.7566691,2020-03-21 00:57 EDT
Rockingham,New Hampshire,19,2,0,0.0000000,43.0495400,-70.9321600,2020-03-21 00:57 EDT
Hillsborough,New Hampshire,11,3,0,0.0000000,43.1443000,-71.9327200,2020-03-21 00:57 EDT
Grafton,New Hampshire,10,3,0,0.0000000,43.5621200,-71.9511400,2020-03-21 00:57 EDT
Carroll,New Hampshire,5,1,0,0.0000000,44.2977000,-71.5428000,2020-03-21 00:57 EDT
Merrimack,New Hampshire,2,1,0,0.0000000,43.2976535,-71.6801810,2020-03-21 00:57 EDT
Berknap,New Hampshire,2,0,0,0.0000000,43.5091960,-71.4307244,2020-03-21 00:57 EDT
Cheshire,New Hampshire,1,1,0,0.0000000,42.9193685,-72.2511748,2020-03-21 00:57 EDT
Providence,Rhode Island,30,-14,0,0.0000000,41.8238700,-71.4119900,2020-03-21 00:57 EDT
Newport,Rhode Island,8,8,0,0.0000000,41.5536530,-71.2335695,2020-03-21 00:57 EDT
Washington,Rhode Island,8,8,0,0.0000000,41.4700000,-71.6228062,2020-03-21 00:57 EDT
Bristol,Rhode Island,4,4,0,0.0000000,41.7180990,-71.2866149,2020-03-21 00:57 EDT
Kent,Rhode Island,4,4,0,0.0000000,41.6727117,-71.5915144,2020-03-21 00:57 EDT
Oklahoma,Oklahoma,19,1,0,0.0000000,35.5826840,-97.5085994,2020-03-21 00:57 EDT
Cleveland,Oklahoma,11,2,0,0.0000000,35.2030938,-97.3263907,2020-03-21 00:57 EDT
Tulsa,Oklahoma,5,0,1,0.2000000,36.1501100,-95.9935200,2020-03-21 00:57 EDT
Kay,Oklahoma,3,1,0,0.0000000,36.8180061,-97.1438707,2020-03-21 00:57 EDT
Canadian,Oklahoma,2,0,0,0.0000000,35.5425812,-97.9825648,2020-03-21 00:57 EDT
Jackson,Oklahoma,1,0,0,0.0000000,34.5866254,-99.4160473,2020-03-21 00:57 EDT
Payne,Oklahoma,1,0,0,0.0000000,36.0773271,-96.9757817,2020-03-21 00:57 EDT
Pawnee,Oklahoma,1,0,0,0.0000000,36.3169078,-96.6993121,2020-03-21 00:57 EDT
Custer,Oklahoma,1,0,0,0.0000000,35.6388575,-99.0015388,2020-03-21 00:57 EDT
Grady,Oklahoma,1,0,0,0.0000000,35.0171184,-97.8840235,2020-03-21 00:57 EDT
Logan,Oklahoma,1,0,0,0.0000000,35.9193151,-97.4433147,2020-03-21 00:57 EDT
McClain,Oklahoma,1,0,0,0.0000000,35.0093484,-97.4441735,2020-03-21 00:57 EDT
Washington,Oklahoma,1,0,0,0.0000000,36.7152459,-95.9043664,2020-03-21 00:57 EDT
Garvin,Oklahoma,1,1,0,0.0000000,34.7045826,-97.3092962,2020-03-21 00:57 EDT
Johnson,Kansas,23,7,0,0.0000000,38.8837729,-94.8222252,2020-03-21 00:57 EDT
Wyandotte,Kansas,9,1,1,0.1111111,39.1140701,-94.7652427,2020-03-21 00:57 EDT
Leavenworth,Kansas,4,2,0,0.0000000,39.1987240,-95.0385251,2020-03-21 00:57 EDT
Butler,Kansas,2,0,0,0.0000000,37.7812809,-96.8390308,2020-03-21 00:57 EDT
Morris,Kansas,2,0,0,0.0000000,38.6874415,-96.6497583,2020-03-21 00:57 EDT
Franklin,Kansas,1,0,0,0.0000000,38.5645175,-95.2859405,2020-03-21 00:57 EDT
Douglas,Kansas,1,0,0,0.0000000,38.8846291,-95.2925546,2020-03-21 00:57 EDT
Cherokee,Kansas,1,0,0,0.0000000,37.1692669,-94.8462676,2020-03-21 00:57 EDT
Jackson,Kansas,1,0,0,0.0000000,39.4168027,-95.7936744,2020-03-21 00:57 EDT
Linn,Kansas,1,0,0,0.0000000,38.2122746,-94.8429589,2020-03-21 00:57 EDT
Sedgwick,Kansas,1,1,0,0.0000000,37.6847605,-97.4609470,2020-03-21 00:57 EDT
Riley,Kansas,1,1,0,0.0000000,39.2960869,-96.7352573,2020-03-21 00:57 EDT
Reno,Kansas,1,1,0,0.0000000,37.9529547,-98.0860065,2020-03-21 00:57 EDT
Ford,Kansas,0,0,0,,37.6917133,-99.8879824,2020-03-21 00:57 EDT
Johnson,Iowa,22,0,0,0.0000000,41.6714957,-91.5880542,2020-03-21 00:57 EDT
Polk,Iowa,6,0,0,0.0000000,41.6854116,-93.5734424,2020-03-21 00:57 EDT
Dallas,Iowa,5,0,0,0.0000000,41.6848168,-94.0397620,2020-03-21 00:57 EDT
Allamakee,Iowa,3,1,0,0.0000000,43.2853182,-91.3847131,2020-03-21 00:57 EDT
Pottawattamie,Iowa,1,0,0,0.0000000,41.3366584,-95.5414196,2020-03-21 00:57 EDT
