County_Name,State_Name,Confirmed,New,Death,New_Death,Fatality_Rate,Latitude,Longitude,Last_Update
Orleans,New York,24,0,0,0,0.0000000,43.2521006,-78.2312468,2020-04-11 22:58 EDT
Chautauqua,New York,23,1,3,0,0.1304348,42.2282627,-79.3664330,2020-04-11 22:58 EDT
Tioga,New York,23,5,0,0,0.0000000,42.0605700,-76.3451900,2020-04-11 22:58 EDT
Cortland,New York,21,4,0,0,0.0000000,42.5950011,-76.0702374,2020-04-11 22:58 EDT
Fulton,New York,21,3,0,0,0.0000000,43.1124027,-74.4351628,2020-04-11 22:58 EDT
Cattaraugus,New York,19,1,0,0,0.0000000,42.2485958,-78.6788120,2020-04-11 22:58 EDT
Seneca,New York,16,1,0,0,0.0000000,42.7900684,-76.8229227,2020-04-11 22:58 EDT
Essex,New York,12,2,0,0,0.0000000,44.1075570,-73.7912585,2020-04-11 22:58 EDT
Schoharie,New York,12,0,0,0,0.0000000,42.5882075,-74.4421359,2020-04-11 22:58 EDT
Franklin,New York,11,0,0,0,0.0000000,44.5926754,-74.3034218,2020-04-11 22:58 EDT
Lewis,New York,6,0,0,0,0.0000000,43.7847339,-75.4487061,2020-04-11 22:58 EDT
Schuyler,New York,5,0,0,0,0.0000000,42.3706390,-76.9851275,2020-04-11 22:58 EDT
Hamilton,New York,3,0,0,0,0.0000000,43.6613037,-74.4973357,2020-04-11 22:58 EDT
Yates,New York,2,0,0,0,0.0000000,42.6333458,-77.1180768,2020-04-11 22:58 EDT
Bergen,New Jersey,9362,434,435,45,0.0464644,40.9594915,-74.0744420,2020-04-11 22:58 EDT
Essex,New Jersey,7007,427,412,60,0.0587983,40.7877926,-74.2476006,2020-04-11 22:58 EDT
Hudson,New Jersey,6851,440,183,20,0.0267114,40.7403423,-74.0741097,2020-04-11 22:58 EDT
Union,New Jersey,5865,290,195,34,0.0332481,40.6963500,-74.2695700,2020-04-11 22:58 EDT
Middlesex,New Jersey,5406,346,177,9,0.0327414,40.5793600,-74.5006700,2020-04-11 22:58 EDT
Passaic,New Jersey,5295,278,119,18,0.0224740,40.8603400,-74.1237400,2020-04-11 22:58 EDT
Monmouth,New Jersey,3651,155,115,8,0.0314982,40.2600411,-74.2219463,2020-04-11 22:58 EDT
Ocean,New Jersey,3403,134,132,11,0.0387893,39.9092743,-74.2969653,2020-04-11 22:58 EDT
Morris,New Jersey,2925,154,152,17,0.0519658,40.8620190,-74.5442741,2020-04-11 22:58 EDT
Somerset,New Jersey,1642,119,78,9,0.0475030,40.4985900,-74.5224900,2020-04-11 22:58 EDT
Mercer,New Jersey,1434,152,49,10,0.0341702,40.2833191,-74.7015737,2020-04-11 22:58 EDT
Camden,New Jersey,1180,108,29,0,0.0245763,39.9452500,-75.1191300,2020-04-11 22:58 EDT
Burlington,New Jersey,1031,77,22,0,0.0213385,40.0768700,-74.8577500,2020-04-11 22:58 EDT
Gloucester,New Jersey,487,40,9,1,0.0184805,39.7172011,-75.1416437,2020-04-11 22:58 EDT
Sussex,New Jersey,456,43,27,1,0.0592105,41.1393450,-74.6906776,2020-04-11 22:58 EDT
Warren,New Jersey,362,25,18,3,0.0497238,40.8573236,-74.9970630,2020-04-11 22:58 EDT
Hunterdon,New Jersey,301,8,11,4,0.0365449,40.5672532,-74.9121792,2020-04-11 22:58 EDT
Atlantic,New Jersey,230,19,7,1,0.0304348,39.4806564,-74.6726431,2020-04-11 22:58 EDT
Cumberland,New Jersey,154,16,3,0,0.0194805,39.3731149,-75.1106192,2020-04-11 22:58 EDT
Cape May,New Jersey,129,13,5,0,0.0387597,38.9354700,-74.9213700,2020-04-11 22:58 EDT
Salem,New Jersey,56,10,3,0,0.0535714,39.5766133,-75.3581075,2020-04-11 22:58 EDT
Wayne--Detroit,Michigan,6386,168,348,21,0.0544942,42.2305400,-83.3430000,2020-04-11 22:58 EDT
Oakland,Michigan,4802,291,316,34,0.0658059,42.7421400,-83.1617400,2020-04-11 22:58 EDT
Wayne,Michigan,4565,244,304,22,0.0665936,42.2851500,-83.3836000,2020-04-11 22:58 EDT
Macomb,Michigan,3164,191,209,12,0.0660556,42.6956500,-82.9217100,2020-04-11 22:58 EDT
Genesee,Michigan,919,91,62,5,0.0674646,43.0217016,-83.7067548,2020-04-11 22:58 EDT
Washtenaw,Michigan,685,26,18,3,0.0262774,42.2532294,-83.8387763,2020-04-11 22:58 EDT
Michigan Department of Corrections (MDOC),Michigan,364,29,8,3,0.0219780,44.1251998,-84.1966975,2020-04-11 22:58 EDT
Kent,Michigan,270,20,13,0,0.0481481,43.0321620,-85.5492982,2020-04-11 22:58 EDT
Saginaw,Michigan,254,14,9,0,0.0354331,43.3350249,-84.0531776,2020-04-11 22:58 EDT
Ingham,Michigan,241,2,3,0,0.0124481,42.5970924,-84.3735342,2020-04-11 22:58 EDT
Livingston,Michigan,206,10,3,0,0.0145631,42.6029182,-83.9115240,2020-04-11 22:58 EDT
St. Clair,Michigan,190,11,4,0,0.0210526,42.8318900,-82.5022100,2020-04-11 22:58 EDT
Monroe,Michigan,183,9,5,1,0.0273224,41.9160600,-83.3979000,2020-04-11 22:58 EDT
Jackson,Michigan,152,12,4,0,0.0263158,42.2484824,-84.4234498,2020-04-11 22:58 EDT
Out of State,Michigan,140,3,1,0,0.0071429,42.8978860,-86.2110453,2020-04-11 22:58 EDT
Lapeer,Michigan,95,8,6,0,0.0631579,43.0901321,-83.2217857,2020-04-11 22:58 EDT
Berrien,Michigan,94,6,3,1,0.0319149,41.9546870,-86.4122229,2020-04-11 22:58 EDT
Clinton,Michigan,90,0,3,0,0.0333333,42.9436543,-84.6015142,2020-04-11 22:58 EDT
Kalamazoo,Michigan,79,2,7,0,0.0886076,42.2454372,-85.5311697,2020-04-11 22:58 EDT
Hillsdale,Michigan,75,5,6,0,0.0800000,41.8877641,-84.5929263,2020-04-11 22:58 EDT
Eaton,Michigan,71,2,4,0,0.0563380,42.5960749,-84.8383207,2020-04-11 22:58 EDT
Calhoun,Michigan,71,6,1,0,0.0140845,42.2465365,-85.0055836,2020-04-11 22:58 EDT
Ottawa,Michigan,64,3,2,1,0.0312500,42.9607123,-85.9951657,2020-04-11 22:58 EDT
Muskegon,Michigan,57,0,4,0,0.0701754,43.2912071,-86.1520000,2020-04-11 22:58 EDT
Bay,Michigan,53,5,0,0,0.0000000,43.7073289,-83.9920371,2020-04-11 22:58 EDT
Lenawee,Michigan,43,4,0,0,0.0000000,41.8950816,-84.0663722,2020-04-11 22:58 EDT
Tuscola,Michigan,40,-1,6,1,0.1500000,43.4641268,-83.4168226,2020-04-11 22:58 EDT
Isabella,Michigan,38,1,3,1,0.0789474,43.6405897,-84.8467858,2020-04-11 22:58 EDT
Shiawassee,Michigan,37,3,0,0,0.0000000,42.9537374,-84.1467430,2020-04-11 22:58 EDT
Otsego,Michigan,31,2,2,0,0.0645161,45.0992000,-84.6482000,2020-04-11 22:58 EDT
Midland,Michigan,30,2,1,0,0.0333333,43.6468649,-84.3881103,2020-04-11 22:58 EDT
Branch,Michigan,26,1,2,0,0.0769231,41.9161093,-85.0590276,2020-04-11 22:58 EDT
Federal Correctional Institution (FCI),Michigan,24,10,0,0,0.0000000,41.4872200,-74.5266700,2020-04-11 22:58 EDT
Sanilac,Michigan,23,0,2,0,0.0869565,43.4235662,-82.8201259,2020-04-11 22:58 EDT
Emmet,Michigan,21,4,2,0,0.0952381,45.5202510,-84.8903285,2020-04-11 22:58 EDT
Van Buren,Michigan,21,1,1,0,0.0476190,42.2513073,-86.0188899,2020-04-11 22:58 EDT
Marquette,Michigan,21,0,2,0,0.0952381,46.4312528,-87.6415934,2020-04-11 22:58 EDT
Montcalm,Michigan,21,1,1,0,0.0476190,43.3109547,-85.1525018,2020-04-11 22:58 EDT
St. Joseph,Michigan,20,0,0,0,0.0000000,42.1033900,-86.4852600,2020-04-11 22:58 EDT
Allegan,Michigan,19,0,0,0,0.0000000,42.5912512,-85.8881912,2020-04-11 22:58 EDT
Grand Traverse,Michigan,17,1,3,0,0.1764706,44.6686793,-85.5604762,2020-04-11 22:58 EDT
Ionia,Michigan,14,0,2,0,0.1428571,42.9450887,-85.0745858,2020-04-11 22:58 EDT
Kalkaska,Michigan,13,3,2,0,0.1538462,44.6846825,-85.0902439,2020-04-11 22:58 EDT
Cass,Michigan,12,0,1,0,0.0833333,41.9153928,-85.9934540,2020-04-11 22:58 EDT
Mecosta,Michigan,11,0,1,0,0.0909091,43.6408107,-85.3246212,2020-04-11 22:58 EDT
Cheboygan,Michigan,11,1,1,0,0.0909091,45.4460469,-84.5003771,2020-04-11 22:58 EDT
Charlevoix,Michigan,11,1,0,0,0.0000000,45.3165300,-85.2607200,2020-04-11 22:58 EDT
Delta,Michigan,9,0,1,0,0.1111111,45.9196664,-86.9244882,2020-04-11 22:58 EDT
Manistee,Michigan,9,0,0,0,0.0000000,44.3329659,-86.0566640,2020-04-11 22:58 EDT
Crawford,Michigan,8,3,1,0,0.1250000,44.6836179,-84.6103217,2020-04-11 22:58 EDT
Barry,Michigan,8,1,0,0,0.0000000,42.5950210,-85.3089725,2020-04-11 22:58 EDT
Roscommon,Michigan,8,0,0,0,0.0000000,44.3356117,-84.6116126,2020-04-11 22:58 EDT
Wexford,Michigan,7,0,1,1,0.1428571,44.3383618,-85.5783822,2020-04-11 22:58 EDT
Antrim,Michigan,7,1,0,0,0.0000000,44.9990804,-85.1402069,2020-04-11 22:58 EDT
Gratiot,Michigan,7,1,0,0,0.0000000,43.2927163,-84.6048927,2020-04-11 22:58 EDT
Newaygo,Michigan,6,2,0,0,0.0000000,43.5541849,-85.8008896,2020-04-11 22:58 EDT
Iosco,Michigan,5,1,1,0,0.2000000,44.3558242,-83.6358980,2020-04-11 22:58 EDT
Huron,Michigan,5,0,0,0,0.0000000,43.8333068,-83.0188932,2020-04-11 22:58 EDT
Gogebic,Michigan,4,0,1,0,0.2500000,46.4089279,-89.6945113,2020-04-11 22:58 EDT
Clare,Michigan,4,1,1,0,0.2500000,43.9878737,-84.8478310,2020-04-11 22:58 EDT
Arenac,Michigan,4,0,0,0,0.0000000,44.0654593,-83.8950034,2020-04-11 22:58 EDT
Gladwin,Michigan,4,0,0,0,0.0000000,43.9906941,-84.3882315,2020-04-11 22:58 EDT
Leelanau,Michigan,4,0,0,0,0.0000000,44.9384907,-85.8118234,2020-04-11 22:58 EDT
Mackinac,Michigan,4,0,0,0,0.0000000,46.0816496,-85.0949245,2020-04-11 22:58 EDT
Ogemaw,Michigan,4,1,0,0,0.0000000,44.3349416,-84.1264246,2020-04-11 22:58 EDT
Osceola,Michigan,4,1,0,0,0.0000000,43.9898326,-85.3252569,2020-04-11 22:58 EDT
Oscoda,Michigan,4,1,0,0,0.0000000,44.6817560,-84.1297340,2020-04-11 22:58 EDT
Dickinson,Michigan,3,0,2,1,0.6666667,46.0092240,-87.8702798,2020-04-11 22:58 EDT
Oceana,Michigan,3,0,1,0,0.3333333,43.6408904,-86.2675669,2020-04-11 22:58 EDT
Schoolcraft,Michigan,2,1,0,0,0.0000000,46.1965774,-86.1995897,2020-04-11 22:58 EDT
Presque Isle,Michigan,2,0,0,0,0.0000000,45.3347400,-83.4922000,2020-04-11 22:58 EDT
Mason,Michigan,2,1,0,0,0.0000000,43.9952659,-86.2499425,2020-04-11 22:58 EDT
Missaukee,Michigan,1,0,1,0,1.0000000,44.3373129,-85.0946758,2020-04-11 22:58 EDT
Houghton,Michigan,1,0,0,0,0.0000000,46.8976634,-88.6876491,2020-04-11 22:58 EDT
Luce,Michigan,1,0,0,0,0.0000000,46.4706882,-85.5442926,2020-04-11 22:58 EDT
Menominee,Michigan,1,0,0,0,0.0000000,45.5800815,-87.5565912,2020-04-11 22:58 EDT
Alpena,Michigan,1,1,0,0,0.0000000,45.0348175,-83.6282979,2020-04-11 22:58 EDT
Lake,Michigan,1,1,0,0,0.0000000,43.9900479,-85.8016335,2020-04-11 22:58 EDT
Chippewa,Michigan,0,-1,0,-1,,46.3038192,-84.5940658,2020-04-11 22:58 EDT
Benzie,Michigan,0,0,0,0,,44.6387149,-86.0155456,2020-04-11 22:58 EDT
Ontonagon,Michigan,0,0,0,0,,46.6644052,-89.3149853,2020-04-11 22:58 EDT
Suffolk,Massachusetts,4926,392,79,31,0.0160374,42.3318916,-71.0753743,2020-04-11 22:58 EDT
Middlesex,Massachusetts,4872,425,137,57,0.0281199,42.4855941,-71.3917913,2020-04-11 22:58 EDT
Essex,Massachusetts,2896,226,91,41,0.0314227,42.6325100,-70.7811300,2020-04-11 22:58 EDT
Norfolk,Massachusetts,2395,179,79,38,0.0329854,42.1194100,-71.3308300,2020-04-11 22:58 EDT
Worcester,Massachusetts,1822,144,41,12,0.0225027,42.2634100,-71.8021900,2020-04-11 22:58 EDT
Plymouth,Massachusetts,1809,132,51,18,0.0281924,41.9280800,-70.6568000,2020-04-11 22:58 EDT
Hampden,Massachusetts,1545,151,92,30,0.0595469,42.0646130,-72.4220000,2020-04-11 22:58 EDT
Bristol,Massachusetts,1191,105,39,16,0.0327456,41.7983696,-71.1142812,2020-04-11 22:58 EDT
Barnstable,Massachusetts,480,16,15,4,0.0312500,41.7019400,-70.3044200,2020-04-11 22:58 EDT
Berkshire,Massachusetts,336,7,20,2,0.0595238,42.5110500,-73.1942600,2020-04-11 22:58 EDT
Hampshire,Massachusetts,204,10,5,2,0.0245098,42.3402715,-72.6694039,2020-04-11 22:58 EDT
Franklin,Massachusetts,138,3,23,2,0.1666667,42.5865487,-72.5977731,2020-04-11 22:58 EDT
Dukes and Nantucket,Massachusetts,21,0,1,0,0.0476190,42.3127530,-71.3018295,2020-04-11 22:58 EDT
Los Angeles,California,8889,446,267,25,0.0300371,34.0534900,-118.2453200,2020-04-11 22:58 EDT
San Diego,California,1761,133,45,5,0.0255537,32.7156800,-117.1617100,2020-04-11 22:58 EDT
Santa Clara,California,1566,82,51,1,0.0325670,37.3557900,-121.9550900,2020-04-11 22:58 EDT
Riverside,California,1431,81,41,2,0.0286513,33.9817100,-117.3740400,2020-04-11 22:58 EDT
Orange,California,1221,83,18,1,0.0147420,33.7878700,-117.8507100,2020-04-11 22:58 EDT
San Francisco,California,857,60,13,0,0.0151692,37.7771200,-122.4196400,2020-04-11 22:58 EDT
San Bernardino,California,810,0,25,0,0.0308642,34.1052400,-117.2941200,2020-04-11 22:58 EDT
Alameda,California,808,42,21,1,0.0259901,37.7668300,-122.2453000,2020-04-11 22:58 EDT
Sacramento,California,699,46,26,2,0.0371960,38.5794400,-121.4908500,2020-04-11 22:58 EDT
San Mateo,California,652,14,21,0,0.0322086,37.5470400,-122.3148500,2020-04-11 22:58 EDT
Contra Costa,California,530,19,11,2,0.0207547,37.9179373,-121.9259354,2020-04-11 22:58 EDT
Kern,California,377,6,3,0,0.0079576,35.3428164,-118.7299395,2020-04-11 22:58 EDT
Ventura,California,309,11,10,0,0.0323625,34.2808200,-119.2923200,2020-04-11 22:58 EDT
Santa Barbara,California,264,4,2,0,0.0075758,34.4193800,-119.6990500,2020-04-11 22:58 EDT
San Joaquin,California,258,5,14,0,0.0542636,37.9347956,-121.2713112,2020-04-11 22:58 EDT
Tulare,California,227,24,11,0,0.0484581,36.2064900,-119.3430500,2020-04-11 22:58 EDT
Fresno,California,201,10,5,0,0.0248756,36.7408400,-119.7855200,2020-04-11 22:58 EDT
Marin,California,153,-1,10,0,0.0653595,38.0718873,-122.7195348,2020-04-11 22:58 EDT
Sonoma,California,145,3,2,1,0.0137931,38.2918800,-122.4572800,2020-04-11 22:58 EDT
Placer,California,124,1,4,0,0.0322581,39.0591356,-120.7536328,2020-04-11 22:58 EDT
Solano,California,121,0,2,0,0.0165289,38.2779336,-121.9272405,2020-04-11 22:58 EDT
Stanislaus,California,116,0,2,1,0.0172414,37.5593262,-120.9976619,2020-04-11 22:58 EDT
San Luis Obispo,California,110,3,1,0,0.0090909,35.2857900,-120.6627500,2020-04-11 22:58 EDT
Imperial,California,87,8,3,0,0.0344828,32.8474800,-115.5695200,2020-04-11 22:58 EDT
Monterey,California,82,11,3,0,0.0365854,36.2171460,-121.2390196,2020-04-11 22:58 EDT
Santa Cruz,California,82,2,1,0,0.0121951,36.9742400,-122.0309800,2020-04-11 22:58 EDT
Yolo,California,75,0,3,0,0.0400000,38.7343100,-121.8127900,2020-04-11 22:58 EDT
Merced,California,64,12,3,0,0.0468750,37.1918743,-120.7177390,2020-04-11 22:58 EDT
Humboldt,California,50,0,0,0,0.0000000,40.6987980,-123.8737147,2020-04-11 22:58 EDT
Sutter,California,37,15,3,1,0.0810811,39.0346754,-121.6948457,2020-04-11 22:58 EDT
San Benito,California,35,0,2,0,0.0571429,36.5050600,-121.0833200,2020-04-11 22:58 EDT
Napa,California,34,2,2,0,0.0588235,38.5064769,-122.3306091,2020-04-11 22:58 EDT
Nevada,California,34,0,1,0,0.0294118,39.2616000,-121.0161000,2020-04-11 22:58 EDT
Madera,California,32,2,2,0,0.0625000,36.9620500,-120.0639900,2020-04-11 22:58 EDT
El Dorado,California,32,2,0,0,0.0000000,38.6821700,-120.8468300,2020-04-11 22:58 EDT
Shasta,California,24,0,3,0,0.1250000,40.5982800,-122.4909500,2020-04-11 22:58 EDT
Mono,California,21,1,1,0,0.0476190,37.9374978,-118.8838882,2020-04-11 22:58 EDT
Yuba,California,15,0,1,0,0.0666667,39.2691830,-121.3512653,2020-04-11 22:58 EDT
Butte,California,14,0,0,0,0.0000000,39.6670914,-121.6009110,2020-04-11 22:58 EDT
Inyo,California,12,0,0,0,0.0000000,36.5110603,-117.4105919,2020-04-11 22:58 EDT
Kings,California,10,2,1,1,0.1000000,36.0754307,-119.8153541,2020-04-11 22:58 EDT
Calaveras,California,8,0,0,0,0.0000000,38.2047357,-120.5540655,2020-04-11 22:58 EDT
Amador,California,7,0,0,0,0.0000000,38.4460653,-120.6517550,2020-04-11 22:58 EDT
Siskiyou,California,5,0,0,0,0.0000000,41.5925637,-122.5407772,2020-04-11 22:58 EDT
Mendocino,California,4,0,0,0,0.0000000,39.4402406,-123.3912784,2020-04-11 22:58 EDT
Plumas,California,4,1,0,0,0.0000000,40.0007024,-120.8334983,2020-04-11 22:58 EDT
Lake,California,4,0,0,0,0.0000000,39.1026534,-122.7508974,2020-04-11 22:58 EDT
Colusa,California,3,0,0,0,0.0000000,39.1775977,-122.2371023,2020-04-11 22:58 EDT
Glenn,California,3,0,0,0,0.0000000,39.5982798,-122.3923890,2020-04-11 22:58 EDT
Alpine,California,2,1,0,0,0.0000000,38.5973330,-119.8204213,2020-04-11 22:58 EDT
Del Norte,California,2,0,0,0,0.0000000,41.7431758,-123.8971107,2020-04-11 22:58 EDT
Tuolumne,California,1,0,0,0,0.0000000,38.0276437,-119.9546536,2020-04-11 22:58 EDT
Tehama,California,1,0,0,0,0.0000000,40.1256969,-122.2339153,2020-04-11 22:58 EDT
Philadelphia,Pennsylvania,6152,359,160,23,0.0260078,39.9522200,-75.1621800,2020-04-11 22:58 EDT
Montgomery,Pennsylvania,2053,164,60,10,0.0292255,40.2108942,-75.3673638,2020-04-11 22:58 EDT
Lehigh,Pennsylvania,1620,58,16,0,0.0098765,40.6126567,-75.5923206,2020-04-11 22:58 EDT
Delaware,Pennsylvania,1540,163,40,10,0.0259740,39.9167251,-75.3989856,2020-04-11 22:58 EDT
Luzerne,Pennsylvania,1372,47,17,2,0.0123907,41.2866900,-75.9027200,2020-04-11 22:58 EDT
Bucks,Pennsylvania,1170,63,35,3,0.0299145,40.3369404,-75.1067941,2020-04-11 22:58 EDT
Northampton,Pennsylvania,1039,45,23,2,0.0221367,40.6836000,-75.4910800,2020-04-11 22:58 EDT
Berks,Pennsylvania,930,210,19,7,0.0204301,40.4163373,-75.9260454,2020-04-11 22:58 EDT
Allegheny,Pennsylvania,836,48,19,1,0.0227273,40.4508200,-80.0161500,2020-04-11 22:58 EDT
Monroe,Pennsylvania,774,22,22,3,0.0284238,41.0581159,-75.3393979,2020-04-11 22:58 EDT
Lancaster,Pennsylvania,698,50,23,2,0.0329513,40.0423624,-76.2476733,2020-04-11 22:58 EDT
Chester,Pennsylvania,532,47,15,6,0.0281955,39.9732037,-75.7484515,2020-04-11 22:58 EDT
Lackawanna,Pennsylvania,392,46,20,2,0.0510204,41.4368563,-75.6091800,2020-04-11 22:58 EDT
York,Pennsylvania,293,10,3,0,0.0102389,39.9199320,-76.7264529,2020-04-11 22:58 EDT
Lebanon,Pennsylvania,232,14,1,0,0.0043103,40.3671979,-76.4577463,2020-04-11 22:58 EDT
Westmoreland,Pennsylvania,218,16,6,1,0.0275229,40.3107724,-79.4669799,2020-04-11 22:58 EDT
Dauphin,Pennsylvania,213,14,3,1,0.0140845,40.4154205,-76.7794701,2020-04-11 22:58 EDT
Pike,Pennsylvania,208,18,6,0,0.0288462,41.3320250,-75.0338235,2020-04-11 22:58 EDT
Schuylkill,Pennsylvania,179,15,2,1,0.0111732,40.7058387,-76.2158594,2020-04-11 22:58 EDT
Beaver,Pennsylvania,143,4,13,0,0.0909091,40.6964000,-80.3019600,2020-04-11 22:58 EDT
Butler,Pennsylvania,128,5,3,0,0.0234375,40.9117606,-79.9129822,2020-04-11 22:58 EDT
Cumberland,Pennsylvania,105,9,3,1,0.0285714,40.1636766,-77.2653807,2020-04-11 22:58 EDT
Columbia,Pennsylvania,99,18,2,0,0.0202020,41.0485844,-76.4051914,2020-04-11 22:58 EDT
Carbon,Pennsylvania,98,5,3,0,0.0306122,40.9181960,-75.7088375,2020-04-11 22:58 EDT
Centre,Pennsylvania,69,8,0,0,0.0000000,40.9193080,-77.8197979,2020-04-11 22:58 EDT
Washington,Pennsylvania,66,0,0,0,0.0000000,40.1675200,-80.2464800,2020-04-11 22:58 EDT
Franklin,Pennsylvania,59,2,0,0,0.0000000,39.9274958,-77.7211619,2020-04-11 22:58 EDT
Wayne,Pennsylvania,57,4,0,0,0.0000000,41.6487880,-75.3032486,2020-04-11 22:58 EDT
Fayette,Pennsylvania,50,1,3,2,0.0600000,39.9198342,-79.6473941,2020-04-11 22:58 EDT
Lawrence,Pennsylvania,46,1,4,1,0.0869565,40.9912131,-80.3340561,2020-04-11 22:58 EDT
Adams,Pennsylvania,44,1,1,0,0.0227273,39.8715070,-77.2179455,2020-04-11 22:58 EDT
Indiana,Pennsylvania,40,14,0,0,0.0000000,40.6520615,-79.0875062,2020-04-11 22:58 EDT
Erie,Pennsylvania,39,3,0,0,0.0000000,41.9916648,-80.0322062,2020-04-11 22:58 EDT
Juniata,Pennsylvania,38,8,0,0,0.0000000,40.5311080,-77.4020541,2020-04-11 22:58 EDT
Mercer,Pennsylvania,38,2,0,0,0.0000000,41.3021995,-80.2577334,2020-04-11 22:58 EDT
Montour,Pennsylvania,37,0,0,0,0.0000000,41.0278991,-76.6585674,2020-04-11 22:58 EDT
Northumberland,Pennsylvania,31,2,0,0,0.0000000,40.8519846,-76.7092667,2020-04-11 22:58 EDT
Armstrong,Pennsylvania,26,4,1,1,0.0384615,40.8124353,-79.4644720,2020-04-11 22:58 EDT
Susquehanna,Pennsylvania,23,1,2,0,0.0869565,41.8213214,-75.8007834,2020-04-11 22:58 EDT
Greene,Pennsylvania,23,2,0,0,0.0000000,39.8537853,-80.2229036,2020-04-11 22:58 EDT
