County_Name,State_Name,Confirmed,New,Death,New_Death,Fatality_Rate,Latitude,Longitude,Last_Update
Washington,New York,13,2,0,0,0.0000000,43.3122711,-73.4309623,2020-04-02 23:49 EDT
Franklin,New York,9,0,0,0,0.0000000,44.5926754,-74.3034218,2020-04-02 23:49 EDT
Montgomery,New York,9,2,0,0,0.0000000,42.9022918,-74.4396009,2020-04-02 23:49 EDT
Schoharie,New York,9,0,0,0,0.0000000,42.5882075,-74.4421359,2020-04-02 23:49 EDT
Chautauqua,New York,8,0,1,0,0.1250000,42.2282627,-79.3664330,2020-04-02 23:49 EDT
Cattaraugus,New York,8,1,0,0,0.0000000,42.2485958,-78.6788120,2020-04-02 23:49 EDT
Tioga,New York,8,0,0,0,0.0000000,42.0605700,-76.3451900,2020-04-02 23:49 EDT
Essex,New York,7,1,0,0,0.0000000,44.1075570,-73.7912585,2020-04-02 23:49 EDT
Cayuga,New York,6,2,0,0,0.0000000,42.9214520,-76.5491749,2020-04-02 23:49 EDT
Fulton,New York,6,4,0,0,0.0000000,43.1124027,-74.4351628,2020-04-02 23:49 EDT
Orleans,New York,6,0,0,0,0.0000000,43.2521006,-78.2312468,2020-04-02 23:49 EDT
Seneca,New York,4,2,0,0,0.0000000,42.7900684,-76.8229227,2020-04-02 23:49 EDT
Schuyler,New York,3,1,0,0,0.0000000,42.3706390,-76.9851275,2020-04-02 23:49 EDT
Hamilton,New York,2,0,0,0,0.0000000,43.6613037,-74.4973357,2020-04-02 23:49 EDT
Lewis,New York,2,0,0,0,0.0000000,43.7847339,-75.4487061,2020-04-02 23:49 EDT
Yates,New York,1,1,0,0,0.0000000,42.6333458,-77.1180768,2020-04-02 23:49 EDT
Bergen,New Jersey,4099,605,120,45,0.0292754,40.9594915,-74.0744420,2020-04-02 23:49 EDT
Essex,New Jersey,2617,355,99,30,0.0378296,40.7877926,-74.2476006,2020-04-02 23:49 EDT
Hudson,New Jersey,2270,360,44,15,0.0193833,40.7403423,-74.0741097,2020-04-02 23:49 EDT
Union,New Jersey,2010,349,34,5,0.0169154,40.6963500,-74.2695700,2020-04-02 23:49 EDT
Middlesex,New Jersey,1766,273,48,21,0.0271801,40.5793600,-74.5006700,2020-04-02 23:49 EDT
Passaic,New Jersey,1750,256,22,7,0.0125714,40.8603400,-74.1237400,2020-04-02 23:49 EDT
Monmouth,New Jersey,1458,157,38,14,0.0260631,40.2600411,-74.2219463,2020-04-02 23:49 EDT
Ocean,New Jersey,1371,162,38,15,0.0277170,39.9092743,-74.2969653,2020-04-02 23:49 EDT
Morris,New Jersey,1082,140,40,15,0.0369686,40.8620190,-74.5442741,2020-04-02 23:49 EDT
Somerset,New Jersey,549,77,17,2,0.0309654,40.4985900,-74.5224900,2020-04-02 23:49 EDT
Mercer,New Jersey,386,53,4,1,0.0103627,40.2833191,-74.7015737,2020-04-02 23:49 EDT
Camden,New Jersey,343,54,6,3,0.0174927,39.9452500,-75.1191300,2020-04-02 23:49 EDT
Burlington,New Jersey,294,39,8,3,0.0272109,40.0768700,-74.8577500,2020-04-02 23:49 EDT
Sussex,New Jersey,179,21,7,1,0.0391061,41.1393450,-74.6906776,2020-04-02 23:49 EDT
Gloucester,New Jersey,169,20,2,1,0.0118343,39.7172011,-75.1416437,2020-04-02 23:49 EDT
Hunterdon,New Jersey,130,13,0,-1,0.0000000,40.5672532,-74.9121792,2020-04-02 23:49 EDT
Warren,New Jersey,116,20,3,0,0.0258621,40.8573236,-74.9970630,2020-04-02 23:49 EDT
Atlantic,New Jersey,50,10,1,1,0.0200000,39.4806564,-74.6726431,2020-04-02 23:49 EDT
Cape May,New Jersey,34,12,0,0,0.0000000,38.9354700,-74.9213700,2020-04-02 23:49 EDT
Cumberland,New Jersey,31,4,1,0,0.0322581,39.3731149,-75.1106192,2020-04-02 23:49 EDT
Salem,New Jersey,20,1,1,0,0.0500000,39.5766133,-75.3581075,2020-04-02 23:49 EDT
Los Angeles,California,4045,1008,78,24,0.0192831,34.0534900,-118.2453200,2020-04-02 23:49 EDT
Santa Clara,California,1019,129,36,6,0.0353288,37.3557900,-121.9550900,2020-04-02 23:49 EDT
San Diego,California,966,233,16,7,0.0165631,32.7156800,-117.1617100,2020-04-02 23:49 EDT
Orange,California,656,50,13,3,0.0198171,33.7878700,-117.8507100,2020-04-02 23:49 EDT
Riverside,California,493,122,14,1,0.0283976,33.9817100,-117.3740400,2020-04-02 23:49 EDT
San Mateo,California,453,65,10,0,0.0220751,37.5470400,-122.3148500,2020-04-02 23:49 EDT
San Francisco,California,450,16,7,0,0.0155556,37.7771200,-122.4196400,2020-04-02 23:49 EDT
Alameda,California,359,46,8,1,0.0222841,37.7668300,-122.2453000,2020-04-02 23:49 EDT
Sacramento,California,341,117,9,2,0.0263930,38.5794400,-121.4908500,2020-04-02 23:49 EDT
San Bernardino,California,304,121,8,2,0.0263158,34.1052400,-117.2941200,2020-04-02 23:49 EDT
Contra Costa,California,276,54,3,0,0.0108696,37.9179373,-121.9259354,2020-04-02 23:49 EDT
Ventura,California,177,28,6,1,0.0338983,34.2808200,-119.2923200,2020-04-02 23:49 EDT
San Joaquin,California,173,22,9,1,0.0520231,37.9347956,-121.2713112,2020-04-02 23:49 EDT
Kern,California,158,48,1,0,0.0063291,35.3428164,-118.7299395,2020-04-02 23:49 EDT
Santa Barbara,California,139,40,1,1,0.0071942,34.4193800,-119.6990500,2020-04-02 23:49 EDT
Marin,California,118,11,6,2,0.0508475,38.0718873,-122.7195348,2020-04-02 23:49 EDT
Fresno,California,94,26,0,0,0.0000000,36.7408400,-119.7855200,2020-04-02 23:49 EDT
Sonoma,California,91,13,2,0,0.0219780,38.2918800,-122.4572800,2020-04-02 23:49 EDT
Placer,California,90,23,2,0,0.0222222,39.0591356,-120.7536328,2020-04-02 23:49 EDT
San Luis Obispo,California,89,9,0,0,0.0000000,35.2857900,-120.6627500,2020-04-02 23:49 EDT
Tulare,California,74,29,2,1,0.0270270,36.2064900,-119.3430500,2020-04-02 23:49 EDT
Solano,California,61,12,1,1,0.0163934,38.2779336,-121.9272405,2020-04-02 23:49 EDT
Santa Cruz,California,57,8,1,0,0.0175439,36.9742400,-122.0309800,2020-04-02 23:49 EDT
Stanislaus,California,50,11,0,0,0.0000000,37.5593262,-120.9976619,2020-04-02 23:49 EDT
Monterey,California,48,6,2,1,0.0416667,36.2171460,-121.2390196,2020-04-02 23:49 EDT
Imperial,California,43,5,1,1,0.0232558,32.8474800,-115.5695200,2020-04-02 23:49 EDT
Humboldt,California,37,10,0,0,0.0000000,40.6987980,-123.8737147,2020-04-02 23:49 EDT
Yolo,California,33,8,1,0,0.0303030,38.7343100,-121.8127900,2020-04-02 23:49 EDT
Nevada,California,26,0,0,0,0.0000000,39.2616000,-121.0161000,2020-04-02 23:49 EDT
Madera,California,25,2,1,0,0.0400000,36.9620500,-120.0639900,2020-04-02 23:49 EDT
San Benito,California,23,2,1,0,0.0434783,36.5050600,-121.0833200,2020-04-02 23:49 EDT
Mono,California,18,5,1,0,0.0555556,37.9374978,-118.8838882,2020-04-02 23:49 EDT
Napa,California,18,3,1,1,0.0555556,38.5064769,-122.3306091,2020-04-02 23:49 EDT
El Dorado,California,18,0,0,0,0.0000000,38.6821700,-120.8468300,2020-04-02 23:49 EDT
Sutter,California,14,4,1,1,0.0714286,39.0346754,-121.6948457,2020-04-02 23:49 EDT
Merced,California,12,2,0,0,0.0000000,37.1918743,-120.7177390,2020-04-02 23:49 EDT
Shasta,California,11,4,1,0,0.0909091,40.5982800,-122.4909500,2020-04-02 23:49 EDT
Inyo,California,10,2,0,0,0.0000000,36.5110603,-117.4105919,2020-04-02 23:49 EDT
Butte,California,9,1,0,0,0.0000000,39.6670914,-121.6009110,2020-04-02 23:49 EDT
Yuba,California,8,1,0,0,0.0000000,39.2691830,-121.3512653,2020-04-02 23:49 EDT
Kings,California,5,1,0,0,0.0000000,36.0754307,-119.8153541,2020-04-02 23:49 EDT
Mendocino,California,4,0,0,0,0.0000000,39.4402406,-123.3912784,2020-04-02 23:49 EDT
Amador,California,3,1,0,0,0.0000000,38.4460653,-120.6517550,2020-04-02 23:49 EDT
Calaveras,California,3,0,0,0,0.0000000,38.2047357,-120.5540655,2020-04-02 23:49 EDT
Siskiyou,California,3,0,0,0,0.0000000,41.5925637,-122.5407772,2020-04-02 23:49 EDT
Glenn,California,2,0,0,0,0.0000000,39.5982798,-122.3923890,2020-04-02 23:49 EDT
Tuolumne,California,2,0,0,0,0.0000000,38.0276437,-119.9546536,2020-04-02 23:49 EDT
Alpine,California,1,0,0,0,0.0000000,38.5973330,-119.8204213,2020-04-02 23:49 EDT
Colusa,California,1,0,0,0,0.0000000,39.1775977,-122.2371023,2020-04-02 23:49 EDT
Plumas,California,1,0,0,0,0.0000000,40.0007024,-120.8334983,2020-04-02 23:49 EDT
Del Norte,California,1,1,0,0,0.0000000,41.7431758,-123.8971107,2020-04-02 23:49 EDT
Wayne--Detroit,Michigan,2858,386,101,18,0.0353394,42.2305400,-83.3430000,2020-04-02 23:49 EDT
Wayne,Michigan,2211,213,93,30,0.0420624,42.2851500,-83.3836000,2020-04-02 23:49 EDT
Oakland,Michigan,2183,273,119,20,0.0545121,42.7421400,-83.1617400,2020-04-02 23:49 EDT
Macomb,Michigan,1332,244,58,7,0.0435435,42.6956500,-82.9217100,2020-04-02 23:49 EDT
Washtenaw,Michigan,438,37,8,0,0.0182648,42.2532294,-83.8387763,2020-04-02 23:49 EDT
Genesee,Michigan,349,100,10,2,0.0286533,43.0217016,-83.7067548,2020-04-02 23:49 EDT
Other,Michigan,166,24,0,0,0.0000000,43.8466995,-85.9837500,2020-04-02 23:49 EDT
Ingham,Michigan,128,7,1,0,0.0078125,42.5970924,-84.3735342,2020-04-02 23:49 EDT
Kent,Michigan,125,6,2,0,0.0160000,43.0321620,-85.5492982,2020-04-02 23:49 EDT
Livingston,Michigan,113,11,2,0,0.0176991,42.6029182,-83.9115240,2020-04-02 23:49 EDT
Saginaw,Michigan,82,11,0,0,0.0000000,43.3350249,-84.0531776,2020-04-02 23:49 EDT
Monroe,Michigan,79,21,0,0,0.0000000,41.9160600,-83.3979000,2020-04-02 23:49 EDT
Jackson,Michigan,67,11,2,0,0.0298507,42.2484824,-84.4234498,2020-04-02 23:49 EDT
St. Clair,Michigan,53,12,0,0,0.0000000,42.8318900,-82.5022100,2020-04-02 23:49 EDT
Out of State,Michigan,48,6,1,0,0.0208333,42.8978860,-86.2110453,2020-04-02 23:49 EDT
Clinton,Michigan,43,10,1,1,0.0232558,42.9436543,-84.6015142,2020-04-02 23:49 EDT
Berrien,Michigan,40,2,1,0,0.0250000,41.9546870,-86.4122229,2020-04-02 23:49 EDT
Eaton,Michigan,37,10,1,1,0.0270270,42.5960749,-84.8383207,2020-04-02 23:49 EDT
Ottawa,Michigan,35,4,0,0,0.0000000,42.9607123,-85.9951657,2020-04-02 23:49 EDT
Kalamazoo,Michigan,34,4,1,0,0.0294118,42.2454372,-85.5311697,2020-04-02 23:49 EDT
Muskegon,Michigan,26,8,2,0,0.0769231,43.2912071,-86.1520000,2020-04-02 23:49 EDT
Calhoun,Michigan,25,2,0,0,0.0000000,42.2465365,-85.0055836,2020-04-02 23:49 EDT
Hillsdale,Michigan,24,5,1,0,0.0416667,41.8877641,-84.5929263,2020-04-02 23:49 EDT
Lenawee,Michigan,24,2,0,0,0.0000000,41.8950816,-84.0663722,2020-04-02 23:49 EDT
Lapeer,Michigan,21,13,0,0,0.0000000,43.0901321,-83.2217857,2020-04-02 23:49 EDT
Otsego,Michigan,19,0,0,0,0.0000000,45.0992000,-84.6482000,2020-04-02 23:49 EDT
Shiawassee,Michigan,17,6,0,0,0.0000000,42.9537374,-84.1467430,2020-04-02 23:49 EDT
Bay,Michigan,16,6,0,0,0.0000000,43.7073289,-83.9920371,2020-04-02 23:49 EDT
Midland,Michigan,15,3,0,0,0.0000000,43.6468649,-84.3881103,2020-04-02 23:49 EDT
Tuscola,Michigan,14,3,2,0,0.1428571,43.4641268,-83.4168226,2020-04-02 23:49 EDT
Van Buren,Michigan,12,2,1,1,0.0833333,42.2513073,-86.0188899,2020-04-02 23:49 EDT
Montcalm,Michigan,10,0,0,0,0.0000000,43.3109547,-85.1525018,2020-04-02 23:49 EDT
Grand Traverse,Michigan,9,1,2,2,0.2222222,44.6686793,-85.5604762,2020-04-02 23:49 EDT
Isabella,Michigan,8,1,1,0,0.1250000,43.6405897,-84.8467858,2020-04-02 23:49 EDT
Sanilac,Michigan,8,1,1,0,0.1250000,43.4235662,-82.8201259,2020-04-02 23:49 EDT
St. Joseph,Michigan,8,3,0,0,0.0000000,42.1033900,-86.4852600,2020-04-02 23:49 EDT
Kalkaska,Michigan,7,0,1,0,0.1428571,44.6846825,-85.0902439,2020-04-02 23:49 EDT
Cass,Michigan,6,0,1,0,0.1666667,41.9153928,-85.9934540,2020-04-02 23:49 EDT
Emmet,Michigan,6,-1,1,0,0.1666667,45.5202510,-84.8903285,2020-04-02 23:49 EDT
Allegan,Michigan,5,0,0,0,0.0000000,42.5912512,-85.8881912,2020-04-02 23:49 EDT
Branch,Michigan,5,3,0,0,0.0000000,41.9161093,-85.0590276,2020-04-02 23:49 EDT
Charlevoix,Michigan,5,1,0,0,0.0000000,45.3165300,-85.2607200,2020-04-02 23:49 EDT
Gratiot,Michigan,5,2,0,0,0.0000000,43.2927163,-84.6048927,2020-04-02 23:49 EDT
Ionia,Michigan,5,-1,0,0,0.0000000,42.9450887,-85.0745858,2020-04-02 23:49 EDT
Marquette,Michigan,5,1,0,0,0.0000000,46.4312528,-87.6415934,2020-04-02 23:49 EDT
Antrim,Michigan,4,0,0,0,0.0000000,44.9990804,-85.1402069,2020-04-02 23:49 EDT
Barry,Michigan,4,2,0,0,0.0000000,42.5950210,-85.3089725,2020-04-02 23:49 EDT
Delta,Michigan,4,1,0,0,0.0000000,45.9196664,-86.9244882,2020-04-02 23:49 EDT
Huron,Michigan,4,1,0,0,0.0000000,43.8333068,-83.0188932,2020-04-02 23:49 EDT
Mecosta,Michigan,3,0,1,0,0.3333333,43.6408107,-85.3246212,2020-04-02 23:49 EDT
Gogebic,Michigan,3,1,1,0,0.3333333,46.4089279,-89.6945113,2020-04-02 23:49 EDT
Cheboygan,Michigan,3,1,0,0,0.0000000,45.4460469,-84.5003771,2020-04-02 23:49 EDT
Osceola,Michigan,3,1,0,0,0.0000000,43.9898326,-85.3252569,2020-04-02 23:49 EDT
Wexford,Michigan,3,1,0,0,0.0000000,44.3383618,-85.5783822,2020-04-02 23:49 EDT
Gladwin,Michigan,2,0,0,0,0.0000000,43.9906941,-84.3882315,2020-04-02 23:49 EDT
Newaygo,Michigan,2,1,0,0,0.0000000,43.5541849,-85.8008896,2020-04-02 23:49 EDT
Oceana,Michigan,2,0,0,0,0.0000000,43.6408904,-86.2675669,2020-04-02 23:49 EDT
Ogemaw,Michigan,2,1,0,0,0.0000000,44.3349416,-84.1264246,2020-04-02 23:49 EDT
Oscoda,Michigan,2,0,0,0,0.0000000,44.6817560,-84.1297340,2020-04-02 23:49 EDT
Missaukee,Michigan,1,0,1,0,1.0000000,44.3373129,-85.0946758,2020-04-02 23:49 EDT
Arenac,Michigan,1,0,0,0,0.0000000,44.0654593,-83.8950034,2020-04-02 23:49 EDT
Chippewa,Michigan,1,0,0,0,0.0000000,46.3038192,-84.5940658,2020-04-02 23:49 EDT
Clare,Michigan,1,0,0,0,0.0000000,43.9878737,-84.8478310,2020-04-02 23:49 EDT
Crawford,Michigan,1,0,0,0,0.0000000,44.6836179,-84.6103217,2020-04-02 23:49 EDT
Dickinson,Michigan,1,1,0,0,0.0000000,46.0092240,-87.8702798,2020-04-02 23:49 EDT
Houghton,Michigan,1,0,0,0,0.0000000,46.8976634,-88.6876491,2020-04-02 23:49 EDT
Iosco,Michigan,1,0,0,0,0.0000000,44.3558242,-83.6358980,2020-04-02 23:49 EDT
Leelanau,Michigan,1,0,0,0,0.0000000,44.9384907,-85.8118234,2020-04-02 23:49 EDT
Mackinac,Michigan,1,0,0,0,0.0000000,46.0816496,-85.0949245,2020-04-02 23:49 EDT
Manistee,Michigan,1,0,0,0,0.0000000,44.3329659,-86.0566640,2020-04-02 23:49 EDT
Roscommon,Michigan,1,0,0,0,0.0000000,44.3356117,-84.6116126,2020-04-02 23:49 EDT
Orleans,Louisiana,3148,878,125,10,0.0397078,30.0384318,-89.9005515,2020-04-02 23:49 EDT
Jefferson,Louisiana,2178,745,73,9,0.0335170,29.9596000,-90.1718200,2020-04-02 23:49 EDT
St. Tammany,Louisiana,399,129,9,3,0.0225564,30.3940800,-89.8950700,2020-04-02 23:49 EDT
Caddo,Louisiana,336,38,10,3,0.0297619,32.7563200,-93.9737400,2020-04-02 23:49 EDT
East Baton Rouge,Louisiana,325,81,11,1,0.0338462,30.5392654,-91.0921701,2020-04-02 23:49 EDT
St. John the Baptist,Louisiana,274,156,14,1,0.0510949,30.0786650,-90.5454132,2020-04-02 23:49 EDT
Lafayette,Louisiana,247,88,2,0,0.0080972,30.2067882,-92.0638937,2020-04-02 23:49 EDT
Ascension,Louisiana,201,12,7,2,0.0348259,30.2054934,-90.9088583,2020-04-02 23:49 EDT
St. Bernard,Louisiana,181,87,5,2,0.0276243,29.8671500,-89.8586800,2020-04-02 23:49 EDT
St. Charles,Louisiana,180,98,8,1,0.0444444,29.9052798,-90.3824403,2020-04-02 23:49 EDT
Lafourche,Louisiana,158,53,4,0,0.0253165,29.7652900,-90.7688100,2020-04-02 23:49 EDT
St. James,Louisiana,110,24,4,0,0.0363636,30.4182500,-91.0934400,2020-04-02 23:49 EDT
Calcasieu,Louisiana,108,18,1,0,0.0092593,30.2296992,-93.3579989,2020-04-02 23:49 EDT
Terrebonne,Louisiana,97,42,1,0,0.0103093,29.4300667,-90.8754618,2020-04-02 23:49 EDT
Ouachita,Louisiana,94,14,1,0,0.0106383,32.4783165,-92.1548069,2020-04-02 23:49 EDT
Bossier,Louisiana,87,12,2,1,0.0229885,32.6788619,-93.6053107,2020-04-02 23:49 EDT
Rapides,Louisiana,77,8,3,-1,0.0389610,31.1984392,-92.5330860,2020-04-02 23:49 EDT
Iberville,Louisiana,69,33,4,1,0.0579710,30.2586118,-91.3539961,2020-04-02 23:49 EDT
Plaquemines,Louisiana,68,21,3,-1,0.0441176,29.4832751,-89.6525564,2020-04-02 23:49 EDT
Iberia,Louisiana,67,18,1,0,0.0149254,29.8980112,-91.7295430,2020-04-02 23:49 EDT
Acadia,Louisiana,61,14,1,0,0.0163934,30.2905087,-92.4119770,2020-04-02 23:49 EDT
St. Martin,Louisiana,58,17,3,0,0.0517241,30.1289540,-91.6082476,2020-04-02 23:49 EDT
St. Landry,Louisiana,56,11,1,0,0.0178571,30.8443600,-92.2579000,2020-04-02 23:49 EDT
Washington,Louisiana,50,11,2,0,0.0400000,30.8533922,-90.0405045,2020-04-02 23:49 EDT
De Soto,Louisiana,42,3,1,0,0.0238095,32.0563183,-93.7364113,2020-04-02 23:49 EDT
Tangipahoa,Louisiana,42,9,1,-1,0.0238095,30.6454574,-90.4117734,2020-04-02 23:49 EDT
St. Mary,Louisiana,42,16,0,0,0.0000000,29.7133032,-91.4481388,2020-04-02 23:49 EDT
Parish Under Investigation,Louisiana,38,38,1,1,0.0263158,30.1858462,-91.4264200,2020-04-02 23:49 EDT
Avoyelles,Louisiana,34,3,1,-1,0.0294118,31.0762885,-92.0013412,2020-04-02 23:49 EDT
Livingston,Louisiana,33,8,0,0,0.0000000,30.4502388,-90.7391483,2020-04-02 23:49 EDT
Assumption,Louisiana,31,6,0,0,0.0000000,29.9008158,-91.0625918,2020-04-02 23:49 EDT
Allen,Louisiana,26,7,3,3,0.1153846,30.6527174,-92.8279695,2020-04-02 23:49 EDT
West Feliciana,Louisiana,20,12,0,0,0.0000000,30.8819258,-91.4169597,2020-04-02 23:49 EDT
Webster,Louisiana,19,2,2,1,0.1052632,32.7135902,-93.3350925,2020-04-02 23:49 EDT
West Baton Rouge,Louisiana,19,5,1,0,0.0526316,30.4501900,-91.2051100,2020-04-02 23:49 EDT
Vermilion,Louisiana,16,6,1,0,0.0625000,29.8529943,-92.3121327,2020-04-02 23:49 EDT
Evangeline,Louisiana,16,5,0,0,0.0000000,30.7289500,-92.4058850,2020-04-02 23:49 EDT
East Feliciana,Louisiana,14,4,0,0,0.0000000,30.8448261,-91.0460184,2020-04-02 23:49 EDT
Jefferson Davis,Louisiana,13,4,0,0,0.0000000,30.2676851,-92.8141435,2020-04-02 23:49 EDT
Lincoln,Louisiana,13,0,0,0,0.0000000,33.9854705,-91.5547599,2020-04-02 23:49 EDT
Union,Louisiana,13,2,0,0,0.0000000,32.8318562,-92.3748009,2020-04-02 23:49 EDT
Pointe Coupee,Louisiana,12,5,0,0,0.0000000,30.7346500,-91.4328100,2020-04-02 23:49 EDT
Claiborne,Louisiana,11,1,2,2,0.1818182,32.8227879,-92.9957612,2020-04-02 23:49 EDT
Beauregard,Louisiana,10,2,0,0,0.0000000,30.6485016,-93.3433318,2020-04-02 23:49 EDT
Bienville,Louisiana,8,2,1,0,0.1250000,32.3472524,-93.0559190,2020-04-02 23:49 EDT
Concordia,Louisiana,8,3,0,0,0.0000000,31.4494194,-91.6431737,2020-04-02 23:49 EDT
Vernon,Louisiana,7,1,0,0,0.0000000,31.1083002,-93.1840749,2020-04-02 23:49 EDT
Catahoula,Louisiana,5,2,1,0,0.2000000,31.6663551,-91.8468593,2020-04-02 23:49 EDT
Franklin,Louisiana,5,0,0,0,0.0000000,32.1332994,-91.6737971,2020-04-02 23:49 EDT
Grant,Louisiana,5,2,0,0,0.0000000,32.7821355,-108.2836485,2020-04-02 23:49 EDT
Jackson,Louisiana,4,0,0,0,0.0000000,32.3019878,-92.5576331,2020-04-02 23:49 EDT
Morehouse,Louisiana,4,2,0,0,0.0000000,32.8201777,-91.8018059,2020-04-02 23:49 EDT
Natchitoches,Louisiana,4,2,0,0,0.0000000,31.7825000,-93.1260100,2020-04-02 23:49 EDT
Richland,Louisiana,4,1,0,0,0.0000000,32.4177622,-91.7634082,2020-04-02 23:49 EDT
Sabine,Louisiana,4,1,0,0,0.0000000,31.5713205,-93.5272255,2020-04-02 23:49 EDT
La Salle,Louisiana,2,0,0,0,0.0000000,31.6766959,-92.1604147,2020-04-02 23:49 EDT
Winn,Louisiana,2,1,0,0,0.0000000,31.9443148,-92.6366488,2020-04-02 23:49 EDT
East Carroll,Louisiana,1,0,0,0,0.0000000,32.7308686,-91.2390779,2020-04-02 23:49 EDT
Madison,Louisiana,1,0,0,0,0.0000000,32.3640053,-91.2489752,2020-04-02 23:49 EDT
Red River,Louisiana,1,0,0,0,0.0000000,32.0930782,-93.3398949,2020-04-02 23:49 EDT
St. Helena,Louisiana,1,0,0,0,0.0000000,30.8219299,-90.7104038,2020-04-02 23:49 EDT
Miami-Dade,Florida,2886,763,20,13,0.0069300,25.6141821,-80.5679083,2020-04-02 23:49 EDT
Broward,Florida,1481,262,17,5,0.0114787,26.1522454,-80.4870534,2020-04-02 23:49 EDT
Palm Beach,Florida,737,186,27,13,0.0366350,26.7028800,-80.0366100,2020-04-02 23:49 EDT
Orange,Florida,541,168,5,1,0.0092421,41.3314100,-74.3566700,2020-04-02 23:49 EDT
Hillsborough,Florida,404,99,5,2,0.0123762,27.9302310,-82.3078553,2020-04-02 23:49 EDT
