County_Name,State_Name,Confirmed,New,Death,New_Death,Fatality_Rate,Latitude,Longitude,Last_Update
Los Angeles,California,1818,353,32,6,0.0176018,34.0534900,-118.2453200,2020-03-28 23:49 EDT
Santa Clara,California,591,17,25,5,0.0423012,37.3557900,-121.9550900,2020-03-28 23:49 EDT
San Diego,California,484,67,7,1,0.0144628,32.7156800,-117.1617100,2020-03-28 23:49 EDT
Orange,California,403,82,4,1,0.0099256,33.7878700,-117.8507100,2020-03-28 23:49 EDT
San Francisco,California,308,29,4,1,0.0129870,37.7771200,-122.4196400,2020-03-28 23:49 EDT
San Mateo,California,274,35,6,0,0.0218978,37.5470400,-122.3148500,2020-03-28 23:49 EDT
Alameda,California,256,36,6,2,0.0234375,37.7668300,-122.2453000,2020-03-28 23:49 EDT
Riverside,California,195,12,8,0,0.0410256,33.9817100,-117.3740400,2020-03-28 23:49 EDT
Contra Costa,California,168,21,2,1,0.0119048,37.9179373,-121.9259354,2020-03-28 23:49 EDT
Sacramento,California,164,0,6,0,0.0365854,38.5794400,-121.4908500,2020-03-28 23:49 EDT
San Joaquin,California,101,11,4,1,0.0396040,37.9347956,-121.2713112,2020-03-28 23:49 EDT
Ventura,California,98,37,3,2,0.0306122,34.2808200,-119.2923200,2020-03-28 23:49 EDT
San Bernardino,California,76,12,3,0,0.0394737,34.1052400,-117.2941200,2020-03-28 23:49 EDT
Marin,California,69,1,1,0,0.0144928,38.0718873,-122.7195348,2020-03-28 23:49 EDT
San Luis Obispo,California,67,8,0,0,0.0000000,35.2857900,-120.6627500,2020-03-28 23:49 EDT
Santa Barbara,California,64,17,0,0,0.0000000,34.4193800,-119.6990500,2020-03-28 23:49 EDT
Sonoma,California,54,4,1,0,0.0185185,38.2918800,-122.4572800,2020-03-28 23:49 EDT
Kern,California,47,6,1,0,0.0212766,35.3428164,-118.7299395,2020-03-28 23:49 EDT
Placer,California,44,14,1,0,0.0227273,39.0591356,-120.7536328,2020-03-28 23:49 EDT
Santa Cruz,California,39,7,0,0,0.0000000,36.9742400,-122.0309800,2020-03-28 23:49 EDT
Solano,California,34,0,0,0,0.0000000,38.2779336,-121.9272405,2020-03-28 23:49 EDT
Monterey,California,32,8,1,0,0.0312500,36.2171460,-121.2390196,2020-03-28 23:49 EDT
Fresno,California,31,0,0,0,0.0000000,36.7408400,-119.7855200,2020-03-28 23:49 EDT
Tulare,California,29,9,1,1,0.0344828,36.2064900,-119.3430500,2020-03-28 23:49 EDT
Stanislaus,California,23,6,0,0,0.0000000,37.5593262,-120.9976619,2020-03-28 23:49 EDT
Imperial,California,21,4,0,0,0.0000000,32.8474800,-115.5695200,2020-03-28 23:49 EDT
Yolo,California,16,3,1,0,0.0625000,38.7343100,-121.8127900,2020-03-28 23:49 EDT
San Benito,California,14,1,1,0,0.0714286,36.5050600,-121.0833200,2020-03-28 23:49 EDT
Humboldt,California,14,2,0,0,0.0000000,40.6987980,-123.8737147,2020-03-28 23:49 EDT
Nevada,California,12,4,0,0,0.0000000,39.2616000,-121.0161000,2020-03-28 23:49 EDT
El Dorado,California,12,3,0,0,0.0000000,38.6821700,-120.8468300,2020-03-28 23:49 EDT
Madera,California,11,1,1,1,0.0909091,36.9620500,-120.0639900,2020-03-28 23:49 EDT
Napa,California,9,3,0,0,0.0000000,38.5064769,-122.3306091,2020-03-28 23:49 EDT
Mono,California,8,2,0,0,0.0000000,37.9374978,-118.8838882,2020-03-28 23:49 EDT
Merced,California,8,4,0,0,0.0000000,37.1918743,-120.7177390,2020-03-28 23:49 EDT
Sutter,California,6,4,0,0,0.0000000,39.0346754,-121.6948457,2020-03-28 23:49 EDT
Butte,California,5,0,0,0,0.0000000,39.6670914,-121.6009110,2020-03-28 23:49 EDT
Inyo,California,5,2,0,0,0.0000000,36.5110603,-117.4105919,2020-03-28 23:49 EDT
Shasta,California,4,1,1,0,0.2500000,40.5982800,-122.4909500,2020-03-28 23:49 EDT
Calaveras,California,3,0,0,0,0.0000000,38.2047357,-120.5540655,2020-03-28 23:49 EDT
Mendocino,California,3,1,0,0,0.0000000,39.4402406,-123.3912784,2020-03-28 23:49 EDT
Siskiyou,California,3,0,0,0,0.0000000,41.5925637,-122.5407772,2020-03-28 23:49 EDT
Yuba,California,3,0,0,0,0.0000000,39.2691830,-121.3512653,2020-03-28 23:49 EDT
Amador,California,2,0,0,0,0.0000000,38.4460653,-120.6517550,2020-03-28 23:49 EDT
Kings,California,2,2,0,0,0.0000000,36.0754307,-119.8153541,2020-03-28 23:49 EDT
Colusa,California,1,1,0,0,0.0000000,39.1775977,-122.2371023,2020-03-28 23:49 EDT
Glenn,California,1,1,0,0,0.0000000,39.5982798,-122.3923890,2020-03-28 23:49 EDT
Wayne--Detroit,Michigan,1377,1377,30,30,0.0217865,42.2305400,-83.3430000,2020-03-28 23:49 EDT
Oakland,Michigan,1018,194,31,5,0.0304519,42.7421400,-83.1617400,2020-03-28 23:49 EDT
Wayne,Michigan,939,-871,16,-21,0.0170394,42.2851500,-83.3836000,2020-03-28 23:49 EDT
Macomb,Michigan,534,130,17,3,0.0318352,42.6956500,-82.9217100,2020-03-28 23:49 EDT
Washtenaw,Michigan,185,35,3,0,0.0162162,42.2532294,-83.8387763,2020-03-28 23:49 EDT
Genesee,Michigan,110,19,5,1,0.0454545,43.0217016,-83.7067548,2020-03-28 23:49 EDT
Kent,Michigan,53,8,1,0,0.0188679,43.0321620,-85.5492982,2020-03-28 23:49 EDT
Other,Michigan,47,25,0,0,0.0000000,43.8466995,-85.9837500,2020-03-28 23:49 EDT
Livingston,Michigan,41,10,2,1,0.0487805,42.6029182,-83.9115240,2020-03-28 23:49 EDT
Monroe,Michigan,34,6,0,0,0.0000000,41.9160600,-83.3979000,2020-03-28 23:49 EDT
Ingham,Michigan,32,6,0,-1,0.0000000,42.5970924,-84.3735342,2020-03-28 23:49 EDT
Ottawa,Michigan,23,2,0,0,0.0000000,42.9607123,-85.9951657,2020-03-28 23:49 EDT
Berrien,Michigan,22,4,0,0,0.0000000,41.9546870,-86.4122229,2020-03-28 23:49 EDT
Jackson,Michigan,20,4,1,1,0.0500000,42.2484824,-84.4234498,2020-03-28 23:49 EDT
Saginaw,Michigan,19,5,0,0,0.0000000,43.3350249,-84.0531776,2020-03-28 23:49 EDT
St. Clair,Michigan,16,1,0,0,0.0000000,42.8318900,-82.5022100,2020-03-28 23:49 EDT
Out of State,Michigan,15,7,0,0,0.0000000,42.8978860,-86.2110453,2020-03-28 23:49 EDT
Kalamazoo,Michigan,15,4,0,0,0.0000000,42.2454372,-85.5311697,2020-03-28 23:49 EDT
Otsego,Michigan,14,7,0,0,0.0000000,45.0992000,-84.6482000,2020-03-28 23:49 EDT
Clinton,Michigan,13,5,0,0,0.0000000,42.9436543,-84.6015142,2020-03-28 23:49 EDT
Calhoun,Michigan,11,2,0,0,0.0000000,42.2465365,-85.0055836,2020-03-28 23:49 EDT
Lenawee,Michigan,11,3,0,0,0.0000000,41.8950816,-84.0663722,2020-03-28 23:49 EDT
Eaton,Michigan,8,0,0,0,0.0000000,42.5960749,-84.8383207,2020-03-28 23:49 EDT
Midland,Michigan,8,0,0,0,0.0000000,43.6468649,-84.3881103,2020-03-28 23:49 EDT
Muskegon,Michigan,7,1,2,0,0.2857143,43.2912071,-86.1520000,2020-03-28 23:49 EDT
Hillsdale,Michigan,7,1,0,0,0.0000000,41.8877641,-84.5929263,2020-03-28 23:49 EDT
Grand Traverse,Michigan,5,2,0,0,0.0000000,44.6686793,-85.5604762,2020-03-28 23:49 EDT
Bay,Michigan,4,0,0,0,0.0000000,43.7073289,-83.9920371,2020-03-28 23:49 EDT
Charlevoix,Michigan,4,0,0,0,0.0000000,45.3165300,-85.2607200,2020-03-28 23:49 EDT
Tuscola,Michigan,4,2,1,0,0.2500000,43.4641268,-83.4168226,2020-03-28 23:49 EDT
Emmet,Michigan,4,1,0,0,0.0000000,45.5202510,-84.8903285,2020-03-28 23:49 EDT
Kalkaska,Michigan,4,0,0,0,0.0000000,44.6846825,-85.0902439,2020-03-28 23:49 EDT
Lapeer,Michigan,4,0,0,0,0.0000000,43.0901321,-83.2217857,2020-03-28 23:49 EDT
Isabella,Michigan,4,0,0,0,0.0000000,43.6405897,-84.8467858,2020-03-28 23:49 EDT
Van Buren,Michigan,4,1,0,0,0.0000000,42.2513073,-86.0188899,2020-03-28 23:49 EDT
Montcalm,Michigan,3,0,0,0,0.0000000,43.3109547,-85.1525018,2020-03-28 23:49 EDT
Allegan,Michigan,2,1,0,0,0.0000000,42.5912512,-85.8881912,2020-03-28 23:49 EDT
Gladwin,Michigan,2,0,0,0,0.0000000,43.9906941,-84.3882315,2020-03-28 23:49 EDT
Sanilac,Michigan,2,0,0,0,0.0000000,43.4235662,-82.8201259,2020-03-28 23:49 EDT
Cass,Michigan,2,1,0,0,0.0000000,41.9153928,-85.9934540,2020-03-28 23:49 EDT
Ionia,Michigan,2,0,0,0,0.0000000,42.9450887,-85.0745858,2020-03-28 23:49 EDT
Shiawassee,Michigan,2,0,0,0,0.0000000,42.9537374,-84.1467430,2020-03-28 23:49 EDT
Gratiot,Michigan,2,1,0,0,0.0000000,43.2927163,-84.6048927,2020-03-28 23:49 EDT
Leelanau,Michigan,1,0,0,0,0.0000000,44.9384907,-85.8118234,2020-03-28 23:49 EDT
Barry,Michigan,1,0,0,0,0.0000000,42.5950210,-85.3089725,2020-03-28 23:49 EDT
Wexford,Michigan,1,0,0,0,0.0000000,44.3383618,-85.5783822,2020-03-28 23:49 EDT
Clare,Michigan,1,0,0,0,0.0000000,43.9878737,-84.8478310,2020-03-28 23:49 EDT
Roscommon,Michigan,1,0,0,0,0.0000000,44.3356117,-84.6116126,2020-03-28 23:49 EDT
Newaygo,Michigan,1,0,0,0,0.0000000,43.5541849,-85.8008896,2020-03-28 23:49 EDT
Manistee,Michigan,1,0,0,0,0.0000000,44.3329659,-86.0566640,2020-03-28 23:49 EDT
Marquette,Michigan,1,0,0,0,0.0000000,46.4312528,-87.6415934,2020-03-28 23:49 EDT
Iosco,Michigan,1,0,0,0,0.0000000,44.3558242,-83.6358980,2020-03-28 23:49 EDT
Oceana,Michigan,1,0,0,0,0.0000000,43.6408904,-86.2675669,2020-03-28 23:49 EDT
Mecosta,Michigan,1,0,1,0,1.0000000,43.6408107,-85.3246212,2020-03-28 23:49 EDT
Missaukee,Michigan,1,0,1,1,1.0000000,44.3373129,-85.0946758,2020-03-28 23:49 EDT
Ogemaw,Michigan,1,0,0,0,0.0000000,44.3349416,-84.1264246,2020-03-28 23:49 EDT
Huron,Michigan,1,0,0,0,0.0000000,43.8333068,-83.0188932,2020-03-28 23:49 EDT
Crawford,Michigan,1,0,0,0,0.0000000,44.6836179,-84.6103217,2020-03-28 23:49 EDT
Gogebic,Michigan,1,0,1,0,1.0000000,46.4089279,-89.6945113,2020-03-28 23:49 EDT
Osceola,Michigan,1,1,0,0,0.0000000,43.9898326,-85.3252569,2020-03-28 23:49 EDT
Chippewa,Michigan,0,-1,0,0,,46.3038192,-84.5940658,2020-03-28 23:49 EDT
Dickinson,Michigan,0,0,0,0,,46.0092240,-87.8702798,2020-03-28 23:49 EDT
King,Washington,2077,249,136,11,0.0654791,47.4901181,-121.8043324,2020-03-28 23:49 EDT
Snohomish,Washington,912,-1,23,0,0.0252193,47.9124000,-122.0930600,2020-03-28 23:49 EDT
Pierce,Washington,282,51,5,0,0.0177305,47.0227081,-122.1014408,2020-03-28 23:49 EDT
Spokane,Washington,108,22,2,2,0.0185185,47.6572600,-117.4122800,2020-03-28 23:49 EDT
Whatcom,Washington,102,10,4,0,0.0392157,48.8255970,-121.7174182,2020-03-28 23:49 EDT
Yakima,Washington,100,28,2,0,0.0200000,46.6044800,-120.5072100,2020-03-28 23:49 EDT
Skagit,Washington,97,6,3,2,0.0309278,48.4793302,-121.7280802,2020-03-28 23:49 EDT
Island,Washington,93,14,1,0,0.0107527,48.1916094,-122.6650075,2020-03-28 23:49 EDT
Clark,Washington,82,6,6,0,0.0731707,45.7818733,-122.4812785,2020-03-28 23:49 EDT
Benton,Washington,56,14,5,0,0.0892857,46.2447027,-119.5147801,2020-03-28 23:49 EDT
Kitsap,Washington,49,7,0,0,0.0000000,47.4749622,-122.6085325,2020-03-28 23:49 EDT
Grant,Washington,44,2,1,0,0.0227273,47.1988579,-119.4525987,2020-03-28 23:49 EDT
Thurston,Washington,33,6,0,0,0.0000000,46.9198058,-122.8298691,2020-03-28 23:49 EDT
Franklin,Washington,16,4,0,0,0.0000000,38.5537800,-91.0009200,2020-03-28 23:49 EDT
Jefferson,Washington,13,2,0,0,0.0000000,47.7481061,-123.6000095,2020-03-28 23:49 EDT
Chelan,Washington,13,0,1,0,0.0769231,47.8670717,-120.6252677,2020-03-28 23:49 EDT
Cowlitz,Washington,10,3,0,0,0.0000000,46.1945405,-122.6783272,2020-03-28 23:49 EDT
Kittitas,Washington,8,0,0,0,0.0000000,46.9847200,-120.4175200,2020-03-28 23:49 EDT
Lewis,Washington,7,0,0,0,0.0000000,46.5777949,-122.3929158,2020-03-28 23:49 EDT
Klickitat,Washington,7,0,0,0,0.0000000,45.8764091,-120.7920397,2020-03-28 23:49 EDT
Whitman,Washington,6,1,0,0,0.0000000,46.9012207,-117.5230423,2020-03-28 23:49 EDT
Clallam,Washington,5,0,0,0,0.0000000,48.0493204,-123.9326675,2020-03-28 23:49 EDT
Adams,Washington,5,0,0,0,0.0000000,31.5793700,-91.2969400,2020-03-28 23:49 EDT
Douglas,Washington,5,0,0,0,0.0000000,47.7346900,-119.6899282,2020-03-28 23:49 EDT
Walla Walla,Washington,4,2,0,0,0.0000000,46.0706800,-118.3426100,2020-03-28 23:49 EDT
San Juan,Washington,4,1,0,0,0.0000000,48.5782286,-122.9629790,2020-03-28 23:49 EDT
Stevens,Washington,3,0,0,0,0.0000000,48.3991063,-117.8493243,2020-03-28 23:49 EDT
Okanogan,Washington,3,1,0,0,0.0000000,48.5501030,-119.7417246,2020-03-28 23:49 EDT
Mason,Washington,2,0,0,0,0.0000000,38.6150400,-83.8098800,2020-03-28 23:49 EDT
Grays Harbor,Washington,1,0,0,0,0.0000000,47.1505523,-123.7737432,2020-03-28 23:49 EDT
Columbia,Washington,1,0,0,0,0.0000000,46.2975768,-117.9078634,2020-03-28 23:49 EDT
Lincoln,Washington,1,0,0,0,0.0000000,47.5730506,-118.4177041,2020-03-28 23:49 EDT
Ferry,Washington,1,0,0,0,0.0000000,48.4771575,-118.5195974,2020-03-28 23:49 EDT
Skamania,Washington,1,0,0,0,0.0000000,46.0256631,-121.9153110,2020-03-28 23:49 EDT
Suffolk,Massachusetts,843,212,3,1,0.0035587,42.3318916,-71.0753743,2020-03-28 23:49 EDT
Middlesex,Massachusetts,842,157,5,0,0.0059382,42.4855941,-71.3917913,2020-03-28 23:49 EDT
Norfolk,Massachusetts,490,97,8,2,0.0163265,42.1194100,-71.3308300,2020-03-28 23:49 EDT
Essex,Massachusetts,472,122,3,1,0.0063559,42.6325100,-70.7811300,2020-03-28 23:49 EDT
Worcester,Massachusetts,291,72,5,2,0.0171821,42.2634100,-71.8021900,2020-03-28 23:49 EDT
Plymouth,Massachusetts,272,85,0,0,0.0000000,41.9280800,-70.6568000,2020-03-28 23:49 EDT
Hampden,Massachusetts,183,93,4,3,0.0218579,42.0646130,-72.4220000,2020-03-28 23:49 EDT
Bristol,Massachusetts,179,50,1,0,0.0055866,41.7983696,-71.1142812,2020-03-28 23:49 EDT
Barnstable,Massachusetts,133,33,2,0,0.0150376,41.7019400,-70.3044200,2020-03-28 23:49 EDT
Berkshire,Massachusetts,119,14,2,0,0.0168067,42.5110500,-73.1942600,2020-03-28 23:49 EDT
Franklin,Massachusetts,39,15,2,0,0.0512821,42.5865487,-72.5977731,2020-03-28 23:49 EDT
Hampshire,Massachusetts,30,10,0,0,0.0000000,42.3402715,-72.6694039,2020-03-28 23:49 EDT
Dukes and Nantucket,Massachusetts,8,4,0,0,0.0000000,42.3127530,-71.3018295,2020-03-28 23:49 EDT
Miami-Dade,Florida,1121,252,3,2,0.0026762,25.6141821,-80.5679083,2020-03-28 23:49 EDT
Broward,Florida,820,189,11,6,0.0134146,26.1522454,-80.4870534,2020-03-28 23:49 EDT
Palm Beach,Florida,318,77,5,2,0.0157233,26.7028800,-80.0366100,2020-03-28 23:49 EDT
Orange,Florida,213,39,4,0,0.0187793,41.3314100,-74.3566700,2020-03-28 23:49 EDT
Hillsborough,Florida,206,32,2,1,0.0097087,27.9302310,-82.3078553,2020-03-28 23:49 EDT
Duval,Florida,120,21,3,0,0.0250000,30.4784400,-81.6255700,2020-03-28 23:49 EDT
Lee,Florida,119,24,5,1,0.0420168,26.5796516,-81.8246853,2020-03-28 23:49 EDT
Pinellas,Florida,111,29,1,0,0.0090090,27.9313392,-82.7219403,2020-03-28 23:49 EDT
Collier,Florida,95,10,0,0,0.0000000,26.1162556,-81.3401333,2020-03-28 23:49 EDT
Osceola,Florida,74,18,0,0,0.0000000,28.0681258,-81.1451965,2020-03-28 23:49 EDT
Alachua,Florida,68,8,0,0,0.0000000,29.7930900,-82.4942800,2020-03-28 23:49 EDT
Seminole,Florida,68,14,0,0,0.0000000,28.7170014,-81.2363226,2020-03-28 23:49 EDT
Sarasota,Florida,50,7,2,0,0.0400000,27.3388900,-82.5388700,2020-03-28 23:49 EDT
St. Johns,Florida,50,8,2,1,0.0400000,30.1205100,-81.6253600,2020-03-28 23:49 EDT
Volusia,Florida,44,1,0,0,0.0000000,29.1693400,-81.5225100,2020-03-28 23:49 EDT
Sumter,Florida,40,11,0,0,0.0000000,28.7047445,-82.0809939,2020-03-28 23:49 EDT
Lake,Florida,38,6,0,0,0.0000000,28.7626197,-81.7115535,2020-03-28 23:49 EDT
Polk,Florida,37,9,0,0,0.0000000,27.9488782,-81.6977601,2020-03-28 23:49 EDT
Pasco,Florida,34,9,1,0,0.0294118,28.3245300,-82.3362400,2020-03-28 23:49 EDT
Manatee,Florida,32,3,1,0,0.0312500,27.4964300,-82.5395400,2020-03-28 23:49 EDT
Okaloosa,Florida,31,6,0,0,0.0000000,30.7070235,-86.5965082,2020-03-28 23:49 EDT
Escambia,Florida,28,0,0,0,0.0000000,30.7004848,-87.3772215,2020-03-28 23:49 EDT
Brevard,Florida,27,7,0,0,0.0000000,28.2934842,-80.7323563,2020-03-28 23:49 EDT
Clay,Florida,26,4,4,0,0.1538462,29.9830552,-81.8577821,2020-03-28 23:49 EDT
Martin,Florida,26,9,0,0,0.0000000,27.0880973,-80.3831733,2020-03-28 23:49 EDT
Monroe,Florida,22,3,0,0,0.0000000,39.4921700,-91.7873800,2020-03-28 23:49 EDT
St. Lucie,Florida,22,5,1,0,0.0454545,27.4894800,-80.3397700,2020-03-28 23:49 EDT
Marion,Florida,18,9,0,0,0.0000000,29.2101870,-82.0566251,2020-03-28 23:49 EDT
Leon,Florida,17,2,0,0,0.0000000,30.4579680,-84.2779436,2020-03-28 23:49 EDT
Santa Rosa,Florida,16,3,1,0,0.0625000,30.7314761,-87.0176139,2020-03-28 23:49 EDT
Charlotte,Florida,16,8,0,0,0.0000000,26.9084833,-81.9034392,2020-03-28 23:49 EDT
Indian River,Florida,16,1,0,0,0.0000000,27.6943965,-80.6061299,2020-03-28 23:49 EDT
Citrus,Florida,15,4,1,0,0.0666667,28.8507789,-82.4659487,2020-03-28 23:49 EDT
Walton,Florida,15,1,0,0,0.0000000,30.6593960,-86.1626806,2020-03-28 23:49 EDT
Hernando,Florida,14,2,0,0,0.0000000,28.5525038,-82.4193900,2020-03-28 23:49 EDT
Flagler,Florida,13,1,0,0,0.0000000,29.4614205,-81.3135606,2020-03-28 23:49 EDT
Putnam,Florida,12,0,0,0,0.0000000,29.6112995,-81.7455407,2020-03-28 23:49 EDT
Highlands,Florida,10,4,1,0,0.1000000,27.3433300,-81.3411261,2020-03-28 23:49 EDT
