County Name,State Name,Confirmed,New,Death,New Death,Fatality Rate,Latitude,Longitude,Last Update
Sussex,New Jersey,15,3,0,0,0.0%,41.13934496100006,-74.69067761999997,2020-03-23 21:39 EDT
Gloucester,New Jersey,13,5,0,0,0.0%,39.71720107,-75.14164366,2020-03-23 21:39 EDT
Warren,New Jersey,12,3,0,0,0.0%,40.85732358,-74.997063,2020-03-23 21:39 EDT
Atlantic,New Jersey,6,1,0,0,0.0%,39.4806564,-74.67264306,2020-03-23 21:39 EDT
Cape May,New Jersey,2,0,0,0,0.0%,38.93547000000007,-74.92136999999997,2020-03-23 21:39 EDT
Cumberland,New Jersey,1,0,0,0,0.0%,39.37311490500008,-75.11061925399997,2020-03-23 21:39 EDT
Salem,New Jersey,1,0,0,0,0.0%,39.57661331600008,-75.35810746199995,2020-03-23 21:39 EDT
King,Washington,1170,130,87,87,7.4%,47.49011813,-121.8043324,2020-03-23 21:39 EDT
Snohomish,Washington,519,39,11,11,2.1%,47.9124,-122.09306000000001,2020-03-23 21:39 EDT
Pierce,Washington,126,19,1,1,0.8%,47.02270813,-122.1014408,2020-03-23 21:39 EDT
Whatcom,Washington,48,0,2,2,4.2%,48.82559702,-121.7174182,2020-03-23 21:39 EDT
Skagit,Washington,45,1,1,1,2.2%,48.47933023,-121.72808020000001,2020-03-23 21:39 EDT
Spokane,Washington,29,9,0,0,0.0%,47.65726,-117.41228000000001,2020-03-23 21:39 EDT
Island,Washington,25,4,1,1,4.0%,48.19160936,-122.6650075,2020-03-23 21:39 EDT
Yakima,Washington,25,9,0,0,0.0%,46.60448,-120.50721000000001,2020-03-23 21:39 EDT
Grant,Washington,23,0,1,1,4.3%,47.19885794,-119.4525987,2020-03-23 21:39 EDT
Kitsap,Washington,18,0,0,0,0.0%,47.47496219,-122.6085325,2020-03-23 21:39 EDT
Clark,Washington,13,3,4,4,30.8%,45.78187331,-122.48127849999999,2020-03-23 21:39 EDT
Thurston,Washington,11,0,0,0,0.0%,46.91980578,-122.82986909999998,2020-03-23 21:39 EDT
Benton,Washington,9,2,3,3,33.3%,46.24470273100008,-119.51478005999996,2020-03-23 21:39 EDT
Jefferson,Washington,6,0,0,0,0.0%,47.74810608,-123.6000095,2020-03-23 21:39 EDT
Chelan,Washington,6,3,0,0,0.0%,47.86707169,-120.62526770000001,2020-03-23 21:39 EDT
Kittitas,Washington,5,1,0,0,0.0%,46.98472,-120.41752,2020-03-23 21:39 EDT
Franklin,Washington,5,2,0,0,0.0%,38.553779999999996,-91.00092,2020-03-23 21:39 EDT
Klickitat,Washington,4,0,0,0,0.0%,45.87640914,-120.79203970000002,2020-03-23 21:39 EDT
Clallam,Washington,4,0,0,0,0.0%,48.04932040000007,-123.93266749099995,2020-03-23 21:39 EDT
Cowlitz,Washington,3,0,0,0,0.0%,46.19454048,-122.67832720000001,2020-03-23 21:39 EDT
Lewis,Washington,2,0,0,0,0.0%,46.57779491,-122.39291580000001,2020-03-23 21:39 EDT
Whitman,Washington,2,1,0,0,0.0%,46.90122073600004,-117.52304234599994,2020-03-23 21:39 EDT
Grays Harbor,Washington,1,0,0,0,0.0%,47.15055235,-123.7737432,2020-03-23 21:39 EDT
Columbia,Washington,1,0,0,0,0.0%,46.29757684,-117.90786340000001,2020-03-23 21:39 EDT
Lincoln,Washington,1,0,0,0,0.0%,47.57305061,-118.4177041,2020-03-23 21:39 EDT
Mason,Washington,1,0,0,0,0.0%,38.61504,-83.80988,2020-03-23 21:39 EDT
Walla Walla County,Washington,1,0,0,0,0.0%,46.23125337900007,-118.47268663299995,2020-03-23 21:39 EDT
Stevens,Washington,1,0,0,0,0.0%,48.39910635200005,-117.84932434899996,2020-03-23 21:39 EDT
San Juan,Washington,1,0,0,0,0.0%,48.578228616000054,-122.96297899399995,2020-03-23 21:39 EDT
Adams,Washington,1,1,0,0,0.0%,31.57937000000004,-91.29693999999996,2020-03-23 21:39 EDT
Douglas,Washington,1,1,0,0,0.0%,47.734690020000066,-119.68992822399996,2020-03-23 21:39 EDT
Los Angeles,California,540,131,8,8,1.5%,34.053490000000004,-118.24531999999999,2020-03-23 21:39 EDT
Santa Clara,California,321,19,13,13,4.0%,37.35579,-121.95508999999998,2020-03-23 21:39 EDT
San Diego,California,226,25,1,1,0.4%,32.71568,-117.16171000000001,2020-03-23 21:39 EDT
San Mateo,California,142,25,1,1,0.7%,37.54704,-122.31485,2020-03-23 21:39 EDT
San Francisco,California,131,23,0,0,0.0%,37.777120000000004,-122.41963999999999,2020-03-23 21:39 EDT
Orange,California,125,30,0,0,0.0%,33.78787,-117.85071,2020-03-23 21:39 EDT
Alameda,California,122,16,1,1,0.8%,37.76683,-122.2453,2020-03-23 21:39 EDT
Sacramento,California,88,35,4,4,4.5%,38.57944000000001,-121.49085,2020-03-23 21:39 EDT
Contra Costa,California,71,10,1,1,1.4%,37.91793732,-121.9259354,2020-03-23 21:39 EDT
San Joaquin,California,51,10,2,2,3.9%,37.93479557,-121.2713112,2020-03-23 21:39 EDT
Riverside,California,46,3,6,6,13.0%,33.98171,-117.37404,2020-03-23 21:39 EDT
Marin,California,38,0,0,0,0.0%,38.07188727,-122.7195348,2020-03-23 21:39 EDT
Ventura,California,35,5,1,1,2.9%,34.28082,-119.29231999999999,2020-03-23 21:39 EDT
San Luis Obispo,California,33,6,0,0,0.0%,35.28579000000001,-120.66275,2020-03-23 21:39 EDT
Sonoma,California,29,2,1,1,3.4%,38.29188,-122.45728000000001,2020-03-23 21:39 EDT
Santa Cruz,California,22,7,0,0,0.0%,36.97424,-122.03098,2020-03-23 21:39 EDT
Solano,California,21,7,0,0,0.0%,38.27793363,-121.9272405,2020-03-23 21:39 EDT
Placer,California,20,8,1,1,5.0%,39.05913563,-120.75363279999999,2020-03-23 21:39 EDT
Santa Barbara,California,18,0,0,0,0.0%,34.41938,-119.69905,2020-03-23 21:39 EDT
San Bernardino,California,17,0,0,0,0.0%,34.10524,-117.29411999999999,2020-03-23 21:39 EDT
Tulare,California,16,4,0,0,0.0%,36.20649,-119.34305,2020-03-23 21:39 EDT
Monterey,California,14,3,1,1,7.1%,36.21714603,-121.2390196,2020-03-23 21:39 EDT
Kern,California,12,7,0,0,0.0%,35.34281638,-118.7299395,2020-03-23 21:39 EDT
Stanislaus,California,10,2,0,0,0.0%,37.55932622,-120.9976619,2020-03-23 21:39 EDT
San Benito,California,6,1,1,1,16.7%,36.50506,-121.08332,2020-03-23 21:39 EDT
Yolo,California,6,0,1,1,16.7%,38.73431,-121.81278999999999,2020-03-23 21:39 EDT
Madera,California,6,3,0,0,0.0%,36.96205,-120.06398999999999,2020-03-23 21:39 EDT
Fresno,California,6,0,0,0,0.0%,36.74084000000001,-119.78551999999999,2020-03-23 21:39 EDT
Imperial,California,6,0,0,0,0.0%,32.84748,-115.56952,2020-03-23 21:39 EDT
Nevada,California,3,2,0,0,0.0%,39.2616,-121.0161,2020-03-23 21:39 EDT
Yuba,California,3,0,0,0,0.0%,39.26918299300007,-121.351265293,2020-03-23 21:39 EDT
Humboldt,California,2,0,0,0,0.0%,40.69879803,-123.87371470000001,2020-03-23 21:39 EDT
Shasta,California,2,1,0,0,0.0%,40.598279999999995,-122.49095,2020-03-23 21:39 EDT
Calaveras,California,2,0,0,0,0.0%,38.20473567,-120.55406550000001,2020-03-23 21:39 EDT
Amador,California,2,1,0,0,0.0%,38.44606535100007,-120.65175501899996,2020-03-23 21:39 EDT
El Dorado,California,2,0,0,0,0.0%,38.682170000000035,-120.84682999999997,2020-03-23 21:39 EDT
Siskiyou,California,2,0,0,0,0.0%,41.59256365800008,-122.54077724700001,2020-03-23 21:39 EDT
Butte,California,2,1,0,0,0.0%,39.66709142800004,-121.60091100499994,2020-03-23 21:39 EDT
Napa,California,2,0,0,0,0.0%,38.506476933000044,-122.33060907899994,2020-03-23 21:39 EDT
Mendocino,California,1,0,0,0,0.0%,39.44024062600005,-123.39127840499998,2020-03-23 21:39 EDT
Mono,California,1,0,0,0,0.0%,37.937497765000046,-118.88388822499996,2020-03-23 21:39 EDT
Merced,California,1,0,0,0,0.0%,37.19187429000005,-120.71773901499996,2020-03-23 21:39 EDT
Wayne,Michigan,638,161,8,8,1.3%,42.28515,-83.3836,2020-03-23 21:39 EDT
Oakland,Michigan,329,52,4,4,1.2%,42.74214,-83.16174000000002,2020-03-23 21:39 EDT
Macomb,Michigan,175,35,2,2,1.1%,42.69565,-82.92171,2020-03-23 21:39 EDT
Washtenaw,Michigan,42,7,0,0,0.0%,42.25322942,-83.83877634,2020-03-23 21:39 EDT
Kent,Michigan,28,6,1,1,3.6%,43.03216204,-85.54929822,2020-03-23 21:39 EDT
Genesee,Michigan,23,9,0,0,0.0%,43.02170159500002,-83.70675477999998,2020-03-23 21:39 EDT
Ingham,Michigan,12,1,0,0,0.0%,42.59709245,-84.37353421,2020-03-23 21:39 EDT
Ottawa,Michigan,11,5,0,0,0.0%,42.96071229,-85.99516567,2020-03-23 21:39 EDT
Livingston,Michigan,9,1,0,0,0.0%,42.60291818300004,-83.91152404099995,2020-03-23 21:39 EDT
St. Clair,Michigan,7,0,0,0,0.0%,42.83189,-82.50220999999998,2020-03-23 21:39 EDT
Monroe,Michigan,7,1,0,0,0.0%,41.916059999999995,-83.3979,2020-03-23 21:39 EDT
Midland,Michigan,5,0,0,0,0.0%,43.646864899000036,-84.38811027199995,2020-03-23 21:39 EDT
Berrien,Michigan,5,2,0,0,0.0%,41.95468697500007,-86.41222292099997,2020-03-23 21:39 EDT
Out of State,Michigan,4,2,0,0,0.0%,42.897885947477825,-86.21104526581281,2020-03-23 21:39 EDT
Otsego,Michigan,3,2,0,0,0.0%,42.4606,-85.6964,2020-03-23 21:39 EDT
Calhoun,Michigan,3,1,0,0,0.0%,42.24653648700007,-85.00558363299996,2020-03-23 21:39 EDT
Kalamazoo,Michigan,3,3,0,0,0.0%,42.24543720900005,-85.53116966899995,2020-03-23 21:39 EDT
Bay,Michigan,2,1,0,0,0.0%,43.70732889,-83.99203709,2020-03-23 21:39 EDT
Charlevoix,Michigan,2,0,0,0,0.0%,45.31653,-85.26071999999998,2020-03-23 21:39 EDT
Clinton,Michigan,2,0,0,0,0.0%,42.94365425900003,-84.60151415799999,2020-03-23 21:39 EDT
Eaton,Michigan,2,0,0,0,0.0%,42.596074929000046,-84.83832067399999,2020-03-23 21:39 EDT
Saginaw,Michigan,2,0,0,0,0.0%,43.33502489400007,-84.05317757399995,2020-03-23 21:39 EDT
Montcalm,Michigan,1,0,0,0,0.0%,43.31095473,-85.1525018,2020-03-23 21:39 EDT
Leelanau,Michigan,1,0,0,0,0.0%,44.93849073,-85.81182341,2020-03-23 21:39 EDT
Jackson,Michigan,1,0,0,0,0.0%,42.24848235,-84.42344983,2020-03-23 21:39 EDT
Barry,Michigan,1,0,0,0,0.0%,42.595021049000025,-85.30897250999998,2020-03-23 21:39 EDT
Wexford,Michigan,1,0,0,0,0.0%,44.33836175500005,-85.57838221599997,2020-03-23 21:39 EDT
Clare,Michigan,1,0,0,0,0.0%,43.98787369600007,-84.84783104499995,2020-03-23 21:39 EDT
Allegan,Michigan,1,0,0,0,0.0%,42.591251200000045,-85.88819121699999,2020-03-23 21:39 EDT
Tuscola,Michigan,1,0,0,0,0.0%,43.464126838000034,-83.41682258199995,2020-03-23 21:39 EDT
Gladwin,Michigan,1,0,0,0,0.0%,43.990694098000056,-84.38823147799998,2020-03-23 21:39 EDT
Emmet,Michigan,1,0,0,0,0.0%,45.520250955000044,-84.89032851699994,2020-03-23 21:39 EDT
Grand Traverse,Michigan,1,0,0,0,0.0%,44.66867927,-85.56047625,2020-03-23 21:39 EDT
Roscommon,Michigan,1,0,0,0,0.0%,44.33561168700004,-84.61161259799998,2020-03-23 21:39 EDT
Chippewa,Michigan,1,0,0,0,0.0%,46.30381923800008,-84.59406578599999,2020-03-23 21:39 EDT
Muskegon,Michigan,1,1,0,0,0.0%,43.29120705800006,-86.15200005299994,2020-03-23 21:39 EDT
Newaygo,Michigan,1,1,0,0,0.0%,43.554184924000026,-85.80088959199999,2020-03-23 21:39 EDT
Cook,Illinois,922,117,9,9,1.0%,41.84014932,-87.81682325,2020-03-23 21:39 EDT
Lake,Illinois,96,27,0,0,0.0%,42.32327645,-88.00353452,2020-03-23 21:39 EDT
DuPage,Illinois,95,16,0,0,0.0%,41.85194049,-88.08561127,2020-03-23 21:39 EDT
Will,Illinois,24,3,1,1,4.2%,41.44505655,-87.97865231,2020-03-23 21:39 EDT
Kane,Illinois,18,5,0,0,0.0%,41.93887565,-88.42863925,2020-03-23 21:39 EDT
McHenry,Illinois,12,0,0,0,0.0%,42.326209999999996,-88.26731,2020-03-23 21:39 EDT
McLean,Illinois,7,1,1,1,14.3%,40.49087609700007,-88.84731520699995,2020-03-23 21:39 EDT
Winnebago,Illinois,5,1,0,0,0.0%,42.265679999999996,-89.24139,2020-03-23 21:39 EDT
St. Clair,Illinois,4,1,0,0,0.0%,38.46996471,-89.92749975,2020-03-23 21:39 EDT
Sangamon,Illinois,4,0,1,1,25.0%,39.75815792,-89.65888740000004,2020-03-23 21:39 EDT
Kendall,Illinois,4,0,0,0,0.0%,41.59058793,-88.42880574,2020-03-23 21:39 EDT
Clinton,Illinois,3,0,0,0,0.0%,40.1536,-88.9645,2020-03-23 21:39 EDT
Peoria,Illinois,3,0,0,0,0.0%,40.69236,-89.58799,2020-03-23 21:39 EDT
Kankakee,Illinois,3,1,0,0,0.0%,41.137714175000035,-87.86181763199993,2020-03-23 21:39 EDT
Champaign,Illinois,3,0,0,0,0.0%,40.1142,-88.2435,2020-03-23 21:39 EDT
Woodford,Illinois,2,0,0,0,0.0%,40.84437,-89.02781,2020-03-23 21:39 EDT
Madison,Illinois,2,0,0,0,0.0%,38.83006224,-89.9017802,2020-03-23 21:39 EDT
LaSalle,Illinois,2,1,0,0,0.0%,41.344007436000034,-88.88594642199995,2020-03-23 21:39 EDT
Cumberland,Illinois,1,0,0,0,0.0%,39.27332831,-88.24016822,2020-03-23 21:39 EDT
Whiteside,Illinois,1,0,0,0,0.0%,41.75533495,-89.91231676,2020-03-23 21:39 EDT
Jackson,Illinois,1,0,0,0,0.0%,37.78549498,-89.38103883,2020-03-23 21:39 EDT
Williamson,Illinois,1,0,0,0,0.0%,37.73016812,-88.92990905,2020-03-23 21:39 EDT
Washington,Illinois,1,0,0,0,0.0%,38.352253931000064,-89.41049152099998,2020-03-23 21:39 EDT
Adams,Illinois,1,0,0,0,0.0%,39.987796014000025,-91.18448433099995,2020-03-23 21:39 EDT
Christian,Illinois,1,0,0,0,0.0%,39.54577609200004,-89.27725100799995,2020-03-23 21:39 EDT
DeKalb,Illinois,1,0,0,0,0.0%,41.893556662000044,-88.77029026699995,2020-03-23 21:39 EDT
Jo Daviess,Illinois,1,0,0,0,0.0%,42.36604805600007,-90.205216792,2020-03-23 21:39 EDT
Stephenson,Illinois,1,0,0,0,0.0%,42.35183833600007,-89.66225046499994,2020-03-23 21:39 EDT
Livingston,Illinois,1,0,0,0,0.0%,40.891555001000036,-88.55772304599998,2020-03-23 21:39 EDT
Rock Island,Illinois,1,0,0,0,0.0%,41.511960000000045,-90.57606999999996,2020-03-23 21:39 EDT
Monroe,Illinois,1,1,0,0,0.0%,38.27850832400003,-90.17455561799991,2020-03-23 21:39 EDT
Miami-Dade,Florida,278,51,0,0,0.0%,25.61418208,-80.5679083,2020-03-23 21:39 EDT
Broward,Florida,263,46,3,3,1.1%,26.15224542,-80.48705340000002,2020-03-23 21:39 EDT
Palm Beach,Florida,89,17,3,3,3.4%,26.70288,-80.03661,2020-03-23 21:39 EDT
Hillsborough,Florida,75,17,0,0,0.0%,27.93023096,-82.30785534,2020-03-23 21:39 EDT
Duval,Florida,50,11,1,1,2.0%,30.47844000000001,-81.62557,2020-03-23 21:39 EDT
Orange,Florida,48,15,2,2,4.2%,41.33141,-74.35667,2020-03-23 21:39 EDT
Pinellas,Florida,41,3,0,0,0.0%,27.9313392,-82.72194025,2020-03-23 21:39 EDT
Collier,Florida,39,6,0,0,0.0%,26.11625563,-81.34013334,2020-03-23 21:39 EDT
Alachua,Florida,36,1,0,0,0.0%,29.79309000000001,-82.49428,2020-03-23 21:39 EDT
Lee,Florida,30,4,2,2,6.7%,26.57965162,-81.82468531,2020-03-23 21:39 EDT
Osceola,Florida,25,1,0,0,0.0%,28.06812578,-81.14519655,2020-03-23 21:39 EDT
Seminole,Florida,22,3,0,0,0.0%,28.71700144,-81.23632262,2020-03-23 21:39 EDT
Sarasota,Florida,21,4,0,0,0.0%,27.33889000000001,-82.53886999999997,2020-03-23 21:39 EDT
St. Johns,Florida,18,2,0,0,0.0%,30.120509999999996,-81.62536,2020-03-23 21:39 EDT
Volusia,Florida,16,2,0,0,0.0%,29.169340000000002,-81.52251,2020-03-23 21:39 EDT
Manatee,Florida,15,2,1,1,6.7%,27.49643,-82.53954,2020-03-23 21:39 EDT
Okaloosa,Florida,14,0,0,0,0.0%,30.70702353,-86.59650821,2020-03-23 21:39 EDT
Pasco,Florida,14,3,1,1,7.1%,28.32453,-82.33624,2020-03-23 21:39 EDT
Polk,Florida,13,2,0,0,0.0%,27.94887824,-81.69776009,2020-03-23 21:39 EDT
Indian River,Florida,10,2,0,0,0.0%,27.694396501000032,-80.60612987299999,2020-03-23 21:39 EDT
Citrus,Florida,9,1,0,0,0.0%,28.850778899999998,-82.46594866,2020-03-23 21:39 EDT
Escambia,Florida,9,5,0,0,0.0%,30.70048478,-87.37722154,2020-03-23 21:39 EDT
Lake,Florida,9,3,0,0,0.0%,28.76261973,-81.71155351,2020-03-23 21:39 EDT
Walton,Florida,9,5,0,0,0.0%,30.65939599,-86.16268062,2020-03-23 21:39 EDT
Clay,Florida,8,1,2,2,25.0%,29.98305516,-81.85778209,2020-03-23 21:39 EDT
Sumter,Florida,8,3,0,0,0.0%,28.70474449,-82.0809939,2020-03-23 21:39 EDT
Brevard,Florida,7,0,0,0,0.0%,28.29348419,-80.73235631,2020-03-23 21:39 EDT
Leon,Florida,6,1,1,1,16.7%,30.45796803,-84.27794359,2020-03-23 21:39 EDT
Hernando,Florida,5,0,0,0,0.0%,28.55250380800004,-82.41938995699995,2020-03-23 21:39 EDT
St. Lucie,Florida,5,2,0,0,0.0%,27.48948000000007,-80.33976999999999,2020-03-23 21:39 EDT
Santa Rosa,Florida,4,1,1,1,25.0%,30.73147611,-87.01761385,2020-03-23 21:39 EDT
Martin,Florida,4,2,0,0,0.0%,27.088097283000025,-80.38317334499997,2020-03-23 21:39 EDT
Marion,Florida,4,1,0,0,0.0%,29.210187012000066,-82.05662511399998,2020-03-23 21:39 EDT
Charlotte,Florida,3,1,0,0,0.0%,26.90848328,-81.90343918,2020-03-23 21:39 EDT
Baker,Florida,3,1,0,0,0.0%,30.33102970000005,-82.28459751399998,2020-03-23 21:39 EDT
Flagler,Florida,3,2,0,0,0.0%,29.461420495000034,-81.31356057699999,2020-03-23 21:39 EDT
Monroe,Florida,2,1,0,0,0.0%,39.492170000000044,-91.78737999999998,2020-03-23 21:39 EDT
Putnam,Florida,2,0,0,0,0.0%,29.61129945700004,-81.74554065999995,2020-03-23 21:39 EDT
Highlands,Florida,2,1,0,0,0.0%,27.343329985000025,-81.34112609299996,2020-03-23 21:39 EDT
Columbia,Florida,2,0,0,0,0.0%,30.224493712000022,-82.62153925799998,2020-03-23 21:39 EDT
Gadsden,Florida,1,0,0,0,0.0%,30.57948492,-84.61351742,2020-03-23 21:39 EDT
Nassau,Florida,1,0,0,0,0.0%,30.61077673,-81.80173997,2020-03-23 21:39 EDT
Jackson,Florida,1,0,0,0,0.0%,30.79572969800006,-85.21834955899999,2020-03-23 21:39 EDT
Bay,Florida,1,0,0,0,0.0%,30.27874146600004,-85.61547985199995,2020-03-23 21:39 EDT
Bradford,Florida,1,0,0,0,0.0%,29.94996425300008,-82.16878034999995,2020-03-23 21:39 EDT
Desoto,Florida,1,0,0,0,0.0%,27.18625814500007,-81.80950055999995,2020-03-23 21:39 EDT
Orleans,Louisiana,567,116,20,20,3.5%,30.03843182,-89.90055149,2020-03-23 21:39 EDT
Jefferson,Louisiana,252,68,5,5,2.0%,29.9596,-90.17182,2020-03-23 21:39 EDT
St. Tammany,Louisiana,47,22,0,0,0.0%,30.39408,-89.89506999999998,2020-03-23 21:39 EDT
East Baton Rouge,Louisiana,43,23,2,2,4.7%,30.53926541,-91.09217012,2020-03-23 21:39 EDT
Caddo,Louisiana,34,18,0,0,0.0%,32.75632,-93.97374,2020-03-23 21:39 EDT
Ascension,Louisiana,26,9,1,1,3.8%,30.20549338,-90.90885829999999,2020-03-23 21:39 EDT
St. John the Baptist,Louisiana,16,6,0,0,0.0%,30.07866499,-90.54541322,2020-03-23 21:39 EDT
Lafourche,Louisiana,15,3,0,0,0.0%,29.765290000000004,-90.76881,2020-03-23 21:39 EDT
St. Charles,Louisiana,15,7,0,0,0.0%,29.905279800000002,-90.3824403,2020-03-23 21:39 EDT
St. Bernard,Louisiana,15,2,0,0,0.0%,29.86715,-89.85868,2020-03-23 21:39 EDT
Terrebonne,Louisiana,14,2,0,0,0.0%,29.43006669,-90.87546183,2020-03-23 21:39 EDT
Bossier,Louisiana,12,7,0,0,0.0%,32.67886191,-93.60531071,2020-03-23 21:39 EDT
Iberville,Louisiana,10,8,0,0,0.0%,30.25861183000007,-91.35399609099994,2020-03-23 21:39 EDT
Lafayette,Louisiana,9,3,0,0,0.0%,30.206788222000057,-92.06389372499996,2020-03-23 21:39 EDT
