County Name,State Name,Confirmed,New,Death,New Death,Fatality Rate,Latitude,Longitude,Last Update
Otsego,New York,21,0,1,1,4.8%,42.63373751,-75.03256231,2020-04-02 23:49 EDT
Greene,New York,21,0,0,0,0.0%,42.27654571,-74.12261588,2020-04-02 23:49 EDT
Livingston,New York,18,0,1,1,5.6%,42.72808354,-77.77543855,2020-04-02 23:49 EDT
Warren,New York,18,0,0,0,0.0%,43.5592099,-73.85881158,2020-04-02 23:49 EDT
Genesee,New York,17,0,1,1,5.9%,43.00094016,-78.1936949,2020-04-02 23:49 EDT
Wyoming,New York,15,0,1,1,6.7%,42.70242659,-78.22443261,2020-04-02 23:49 EDT
Jefferson,New York,15,0,0,0,0.0%,44.04103424,-75.91225529,2020-04-02 23:49 EDT
Herkimer,New York,14,0,2,2,14.3%,43.0259,-74.98433,2020-04-02 23:49 EDT
Cortland,New York,14,0,0,0,0.0%,42.59500111,-76.07023743,2020-04-02 23:49 EDT
Allegany,New York,13,0,1,1,7.7%,42.25739788,-78.02755444,2020-04-02 23:49 EDT
Washington,New York,13,0,0,0,0.0%,43.31227113,-73.43096234,2020-04-02 23:49 EDT
Franklin,New York,9,0,0,0,0.0%,44.592675381999996,-74.3034218499999,2020-04-02 23:49 EDT
Montgomery,New York,9,0,0,0,0.0%,42.90229179999999,-74.43960085,2020-04-02 23:49 EDT
Schoharie,New York,9,0,0,0,0.0%,42.58820746,-74.44213588,2020-04-02 23:49 EDT
Chautauqua,New York,8,0,1,1,12.5%,42.22826274,-79.36643298,2020-04-02 23:49 EDT
Cattaraugus,New York,8,0,0,0,0.0%,42.2485958350001,-78.678812022,2020-04-02 23:49 EDT
Tioga,New York,8,0,0,0,0.0%,42.06057,-76.34519,2020-04-02 23:49 EDT
Essex,New York,7,0,0,0,0.0%,44.10755697,-73.79125847,2020-04-02 23:49 EDT
Cayuga,New York,6,0,0,0,0.0%,42.92145204,-76.54917489,2020-04-02 23:49 EDT
Fulton,New York,6,0,0,0,0.0%,43.11240266,-74.43516277,2020-04-02 23:49 EDT
Orleans,New York,6,0,0,0,0.0%,43.252100586000005,-78.23124678499991,2020-04-02 23:49 EDT
Seneca,New York,4,0,0,0,0.0%,42.790068357000045,-76.82292272399997,2020-04-02 23:49 EDT
Schuyler,New York,3,0,0,0,0.0%,42.370638971999995,-76.9851275,2020-04-02 23:49 EDT
Hamilton,New York,2,0,0,0,0.0%,43.66130373,-74.49733573,2020-04-02 23:49 EDT
Lewis,New York,2,0,0,0,0.0%,43.78473386600007,-75.44870611699997,2020-04-02 23:49 EDT
Yates,New York,1,0,0,0,0.0%,42.63334577300003,-77.11807677899999,2020-04-02 23:49 EDT
Bergen,New Jersey,4099,0,120,120,2.9%,40.95949149,-74.074442,2020-04-02 23:49 EDT
Essex,New Jersey,2617,0,99,99,3.8%,40.78779259,-74.24760059,2020-04-02 23:49 EDT
Hudson,New Jersey,2270,0,44,44,1.9%,40.74034231,-74.07410970000002,2020-04-02 23:49 EDT
Union,New Jersey,2010,0,34,34,1.7%,40.69635,-74.26957,2020-04-02 23:49 EDT
Middlesex,New Jersey,1766,0,48,48,2.7%,40.57936,-74.50067,2020-04-02 23:49 EDT
Passaic,New Jersey,1750,0,22,22,1.3%,40.86034,-74.12374,2020-04-02 23:49 EDT
Monmouth,New Jersey,1458,0,38,38,2.6%,40.2600411,-74.22194634,2020-04-02 23:49 EDT
Ocean,New Jersey,1371,0,38,38,2.8%,39.90927434,-74.2969653,2020-04-02 23:49 EDT
Morris,New Jersey,1082,0,40,40,3.7%,40.86201902,-74.5442741,2020-04-02 23:49 EDT
Somerset,New Jersey,549,0,17,17,3.1%,40.49859,-74.52249,2020-04-02 23:49 EDT
Mercer,New Jersey,386,0,4,4,1.0%,40.28331911,-74.70157374,2020-04-02 23:49 EDT
Camden,New Jersey,343,0,6,6,1.7%,39.94525,-75.11913,2020-04-02 23:49 EDT
Burlington,New Jersey,294,0,8,8,2.7%,40.07687,-74.85775,2020-04-02 23:49 EDT
Sussex,New Jersey,179,0,7,7,3.9%,41.13934496,-74.69067762,2020-04-02 23:49 EDT
Gloucester,New Jersey,169,0,2,2,1.2%,39.71720107,-75.14164366,2020-04-02 23:49 EDT
Hunterdon,New Jersey,130,0,0,0,0.0%,40.56725317,-74.91217921,2020-04-02 23:49 EDT
Warren,New Jersey,116,0,3,3,2.6%,40.85732358,-74.997063,2020-04-02 23:49 EDT
Atlantic,New Jersey,50,0,1,1,2.0%,39.4806564,-74.67264306,2020-04-02 23:49 EDT
Cape May,New Jersey,34,0,0,0,0.0%,38.93547,-74.92137,2020-04-02 23:49 EDT
Cumberland,New Jersey,31,0,1,1,3.2%,39.37311491,-75.11061925,2020-04-02 23:49 EDT
Salem,New Jersey,20,0,1,1,5.0%,39.57661332,-75.35810746,2020-04-02 23:49 EDT
Los Angeles,California,4045,0,78,78,1.9%,34.053490000000004,-118.24531999999999,2020-04-02 23:49 EDT
Santa Clara,California,1019,0,36,36,3.5%,37.35579,-121.95508999999998,2020-04-02 23:49 EDT
San Diego,California,966,0,16,16,1.7%,32.71568,-117.16171000000001,2020-04-02 23:49 EDT
Orange,California,656,0,13,13,2.0%,33.78787,-117.85071,2020-04-02 23:49 EDT
Riverside,California,493,0,14,14,2.8%,33.98171,-117.37404,2020-04-02 23:49 EDT
San Mateo,California,453,0,10,10,2.2%,37.54704,-122.31485,2020-04-02 23:49 EDT
San Francisco,California,450,0,7,7,1.6%,37.777120000000004,-122.41963999999999,2020-04-02 23:49 EDT
Alameda,California,359,0,8,8,2.2%,37.76683,-122.2453,2020-04-02 23:49 EDT
Sacramento,California,341,0,9,9,2.6%,38.57944000000001,-121.49085,2020-04-02 23:49 EDT
San Bernardino,California,304,0,8,8,2.6%,34.10524,-117.29411999999999,2020-04-02 23:49 EDT
Contra Costa,California,276,0,3,3,1.1%,37.91793732,-121.9259354,2020-04-02 23:49 EDT
Ventura,California,177,0,6,6,3.4%,34.28082,-119.29231999999999,2020-04-02 23:49 EDT
San Joaquin,California,173,0,9,9,5.2%,37.93479557,-121.2713112,2020-04-02 23:49 EDT
Kern,California,158,0,1,1,0.6%,35.34281638,-118.7299395,2020-04-02 23:49 EDT
Santa Barbara,California,139,0,1,1,0.7%,34.41938,-119.69905,2020-04-02 23:49 EDT
Marin,California,118,0,6,6,5.1%,38.07188727,-122.7195348,2020-04-02 23:49 EDT
Fresno,California,94,0,0,0,0.0%,36.74084000000001,-119.78551999999999,2020-04-02 23:49 EDT
Sonoma,California,91,0,2,2,2.2%,38.29188,-122.45728000000001,2020-04-02 23:49 EDT
Placer,California,90,0,2,2,2.2%,39.05913563,-120.75363279999999,2020-04-02 23:49 EDT
San Luis Obispo,California,89,0,0,0,0.0%,35.28579000000001,-120.66275,2020-04-02 23:49 EDT
Tulare,California,74,0,2,2,2.7%,36.20649,-119.34305,2020-04-02 23:49 EDT
Solano,California,61,0,1,1,1.6%,38.27793363,-121.9272405,2020-04-02 23:49 EDT
Santa Cruz,California,57,0,1,1,1.8%,36.97424,-122.03098,2020-04-02 23:49 EDT
Stanislaus,California,50,0,0,0,0.0%,37.55932622,-120.9976619,2020-04-02 23:49 EDT
Monterey,California,48,0,2,2,4.2%,36.21714603,-121.2390196,2020-04-02 23:49 EDT
Imperial,California,43,0,1,1,2.3%,32.84748,-115.56952,2020-04-02 23:49 EDT
Humboldt,California,37,0,0,0,0.0%,40.69879803,-123.87371470000001,2020-04-02 23:49 EDT
Yolo,California,33,0,1,1,3.0%,38.73431,-121.81278999999999,2020-04-02 23:49 EDT
Nevada,California,26,0,0,0,0.0%,39.2616,-121.0161,2020-04-02 23:49 EDT
Madera,California,25,0,1,1,4.0%,36.96205,-120.06398999999999,2020-04-02 23:49 EDT
San Benito,California,23,0,1,1,4.3%,36.50506,-121.08332,2020-04-02 23:49 EDT
Mono,California,18,0,1,1,5.6%,37.93749777,-118.8838882,2020-04-02 23:49 EDT
Napa,California,18,0,1,1,5.6%,38.50647693,-122.3306091,2020-04-02 23:49 EDT
El Dorado,California,18,0,0,0,0.0%,38.68217,-120.84683000000001,2020-04-02 23:49 EDT
Sutter,California,14,0,1,1,7.1%,39.0346753900001,-121.694845711,2020-04-02 23:49 EDT
Merced,California,12,0,0,0,0.0%,37.19187429,-120.717739,2020-04-02 23:49 EDT
Shasta,California,11,0,1,1,9.1%,40.598279999999995,-122.49095,2020-04-02 23:49 EDT
Inyo,California,10,0,0,0,0.0%,36.511060297,-117.41059195,2020-04-02 23:49 EDT
Butte,California,9,0,0,0,0.0%,39.66709143,-121.60091100000001,2020-04-02 23:49 EDT
Yuba,California,8,0,0,0,0.0%,39.26918299,-121.3512653,2020-04-02 23:49 EDT
Kings,California,5,0,0,0,0.0%,36.075430705,-119.815354141,2020-04-02 23:49 EDT
Mendocino,California,4,0,0,0,0.0%,39.44024063,-123.3912784,2020-04-02 23:49 EDT
Amador,California,3,0,0,0,0.0%,38.44606535,-120.65175500000001,2020-04-02 23:49 EDT
Calaveras,California,3,0,0,0,0.0%,38.20473567,-120.55406550000001,2020-04-02 23:49 EDT
Siskiyou,California,3,0,0,0,0.0%,41.59256366,-122.54077720000001,2020-04-02 23:49 EDT
Glenn,California,2,0,0,0,0.0%,39.598279844000004,-122.392389048,2020-04-02 23:49 EDT
Tuolumne,California,2,0,0,0,0.0%,38.02764367200007,-119.954653631,2020-04-02 23:49 EDT
Alpine,California,1,0,0,0,0.0%,38.59733304900004,-119.82042125199995,2020-04-02 23:49 EDT
Colusa,California,1,0,0,0,0.0%,39.1775976810001,-122.237102265,2020-04-02 23:49 EDT
Plumas,California,1,0,0,0,0.0%,40.00070235500005,-120.83349825399996,2020-04-02 23:49 EDT
Del Norte,California,1,0,0,0,0.0%,41.74317575200007,-123.89711070599998,2020-04-02 23:49 EDT
Wayne--Detroit,Michigan,2858,0,101,101,3.5%,42.2305400000001,-83.3429999999999,2020-04-02 23:49 EDT
Wayne,Michigan,2211,0,93,93,4.2%,42.28515,-83.3836,2020-04-02 23:49 EDT
Oakland,Michigan,2183,0,119,119,5.5%,42.74214,-83.16174000000002,2020-04-02 23:49 EDT
Macomb,Michigan,1332,0,58,58,4.4%,42.69565,-82.92171,2020-04-02 23:49 EDT
Washtenaw,Michigan,438,0,8,8,1.8%,42.25322942,-83.83877634,2020-04-02 23:49 EDT
Genesee,Michigan,349,0,10,10,2.9%,43.0217016,-83.70675478,2020-04-02 23:49 EDT
Other,Michigan,166,0,0,0,0.0%,43.8466995,-85.98375,2020-04-02 23:49 EDT
Ingham,Michigan,128,0,1,1,0.8%,42.59709245,-84.37353421,2020-04-02 23:49 EDT
Kent,Michigan,125,0,2,2,1.6%,43.03216204,-85.54929822,2020-04-02 23:49 EDT
Livingston,Michigan,113,0,2,2,1.8%,42.60291818,-83.91152404,2020-04-02 23:49 EDT
Saginaw,Michigan,82,0,0,0,0.0%,43.33502489,-84.05317757,2020-04-02 23:49 EDT
Monroe,Michigan,79,0,0,0,0.0%,41.916059999999995,-83.3979,2020-04-02 23:49 EDT
Jackson,Michigan,67,0,2,2,3.0%,42.24848235,-84.42344983,2020-04-02 23:49 EDT
St. Clair,Michigan,53,0,0,0,0.0%,42.83189,-82.50220999999998,2020-04-02 23:49 EDT
Out of State,Michigan,48,0,1,1,2.1%,42.89788595,-86.21104527,2020-04-02 23:49 EDT
Clinton,Michigan,43,0,1,1,2.3%,42.94365426,-84.60151416,2020-04-02 23:49 EDT
Berrien,Michigan,40,0,1,1,2.5%,41.95468698,-86.41222292,2020-04-02 23:49 EDT
Eaton,Michigan,37,0,1,1,2.7%,42.59607493,-84.83832067,2020-04-02 23:49 EDT
Ottawa,Michigan,35,0,0,0,0.0%,42.96071229,-85.99516567,2020-04-02 23:49 EDT
Kalamazoo,Michigan,34,0,1,1,2.9%,42.24543721,-85.53116967,2020-04-02 23:49 EDT
Muskegon,Michigan,26,0,2,2,7.7%,43.29120706,-86.15200005,2020-04-02 23:49 EDT
Calhoun,Michigan,25,0,0,0,0.0%,42.24653649,-85.00558363,2020-04-02 23:49 EDT
Hillsdale,Michigan,24,0,1,1,4.2%,41.88776412,-84.59292627,2020-04-02 23:49 EDT
Lenawee,Michigan,24,0,0,0,0.0%,41.8950816170001,-84.06637217799991,2020-04-02 23:49 EDT
Lapeer,Michigan,21,0,0,0,0.0%,43.09013207,-83.22178574,2020-04-02 23:49 EDT
Otsego,Michigan,19,0,0,0,0.0%,45.0992,-84.6482,2020-04-02 23:49 EDT
Shiawassee,Michigan,17,0,0,0,0.0%,42.95373744500011,-84.146743014,2020-04-02 23:49 EDT
Bay,Michigan,16,0,0,0,0.0%,43.70732889,-83.99203709,2020-04-02 23:49 EDT
Midland,Michigan,15,0,0,0,0.0%,43.6468649,-84.38811027,2020-04-02 23:49 EDT
Tuscola,Michigan,14,0,2,2,14.3%,43.46412684,-83.41682258,2020-04-02 23:49 EDT
Van Buren,Michigan,12,0,1,1,8.3%,42.2513072570001,-86.01888992499991,2020-04-02 23:49 EDT
Montcalm,Michigan,10,0,0,0,0.0%,43.31095473,-85.1525018,2020-04-02 23:49 EDT
Grand Traverse,Michigan,9,0,2,2,22.2%,44.66867927,-85.56047625,2020-04-02 23:49 EDT
Isabella,Michigan,8,0,1,1,12.5%,43.64058966,-84.84678576,2020-04-02 23:49 EDT
Sanilac,Michigan,8,0,1,1,12.5%,43.42356616000011,-82.82012594799991,2020-04-02 23:49 EDT
St. Joseph,Michigan,8,0,0,0,0.0%,42.10339000000005,-86.48525999999998,2020-04-02 23:49 EDT
Kalkaska,Michigan,7,0,1,1,14.3%,44.68468247,-85.09024392,2020-04-02 23:49 EDT
Cass,Michigan,6,0,1,1,16.7%,41.915392847000106,-85.993454001,2020-04-02 23:49 EDT
Emmet,Michigan,6,0,1,1,16.7%,45.52025096,-84.89032852,2020-04-02 23:49 EDT
Allegan,Michigan,5,0,0,0,0.0%,42.5912512,-85.88819122,2020-04-02 23:49 EDT
Branch,Michigan,5,0,0,0,0.0%,41.91610928400007,-85.05902759899999,2020-04-02 23:49 EDT
Charlevoix,Michigan,5,0,0,0,0.0%,45.31653,-85.26071999999998,2020-04-02 23:49 EDT
Gratiot,Michigan,5,0,0,0,0.0%,43.2927163460001,-84.604892691,2020-04-02 23:49 EDT
Ionia,Michigan,5,0,0,0,0.0%,42.945088749,-85.0745858019999,2020-04-02 23:49 EDT
Marquette,Michigan,5,0,0,0,0.0%,46.43125285,-87.64159342,2020-04-02 23:49 EDT
Antrim,Michigan,4,0,0,0,0.0%,44.99908039300004,-85.14020693199996,2020-04-02 23:49 EDT
Barry,Michigan,4,0,0,0,0.0%,42.59502105,-85.30897251,2020-04-02 23:49 EDT
Delta,Michigan,4,0,0,0,0.0%,45.919666445000075,-86.92448818199995,2020-04-02 23:49 EDT
Huron,Michigan,4,0,0,0,0.0%,43.8333068380001,-83.0188931639999,2020-04-02 23:49 EDT
Mecosta,Michigan,3,0,1,1,33.3%,43.640810722,-85.3246211859999,2020-04-02 23:49 EDT
Gogebic,Michigan,3,0,1,1,33.3%,46.408927934000104,-89.6945112809999,2020-04-02 23:49 EDT
Cheboygan,Michigan,3,0,0,0,0.0%,45.4460469310001,-84.50037714699991,2020-04-02 23:49 EDT
Osceola,Michigan,3,0,0,0,0.0%,43.9898326430001,-85.3252568979999,2020-04-02 23:49 EDT
Wexford,Michigan,3,0,0,0,0.0%,44.33836176,-85.57838222,2020-04-02 23:49 EDT
Gladwin,Michigan,2,0,0,0,0.0%,43.9906941,-84.38823148,2020-04-02 23:49 EDT
Newaygo,Michigan,2,0,0,0,0.0%,43.55418492,-85.80088959,2020-04-02 23:49 EDT
Oceana,Michigan,2,0,0,0,0.0%,43.64089041,-86.2675668569999,2020-04-02 23:49 EDT
Ogemaw,Michigan,2,0,0,0,0.0%,44.33494161000011,-84.126424607,2020-04-02 23:49 EDT
Oscoda,Michigan,2,0,0,0,0.0%,44.681756044000046,-84.12973404299998,2020-04-02 23:49 EDT
Missaukee,Michigan,1,0,1,1,100.0%,44.3373128970001,-85.094675829,2020-04-02 23:49 EDT
Arenac,Michigan,1,0,0,0,0.0%,44.065459289000046,-83.89500344799995,2020-04-02 23:49 EDT
Chippewa,Michigan,1,0,0,0,0.0%,46.30381924,-84.59406579,2020-04-02 23:49 EDT
Clare,Michigan,1,0,0,0,0.0%,43.9878737,-84.84783104,2020-04-02 23:49 EDT
Crawford,Michigan,1,0,0,0,0.0%,44.683617921999996,-84.610321673,2020-04-02 23:49 EDT
Dickinson,Michigan,1,0,0,0,0.0%,46.009223988,-87.87027984299989,2020-04-02 23:49 EDT
Houghton,Michigan,1,0,0,0,0.0%,46.897663355000105,-88.68764908,2020-04-02 23:49 EDT
Iosco,Michigan,1,0,0,0,0.0%,44.3558242330001,-83.63589798699999,2020-04-02 23:49 EDT
Leelanau,Michigan,1,0,0,0,0.0%,44.93849073,-85.81182341,2020-04-02 23:49 EDT
Mackinac,Michigan,1,0,0,0,0.0%,46.081649603000066,-85.09492449699997,2020-04-02 23:49 EDT
Manistee,Michigan,1,0,0,0,0.0%,44.33296585,-86.056664,2020-04-02 23:49 EDT
Roscommon,Michigan,1,0,0,0,0.0%,44.33561169,-84.61161259999999,2020-04-02 23:49 EDT
Orleans,Louisiana,3148,0,125,125,4.0%,30.03843182,-89.90055149,2020-04-02 23:49 EDT
Jefferson,Louisiana,2178,0,73,73,3.4%,29.9596,-90.17182,2020-04-02 23:49 EDT
St. Tammany,Louisiana,399,0,9,9,2.3%,30.39408,-89.89506999999998,2020-04-02 23:49 EDT
Caddo,Louisiana,336,0,10,10,3.0%,32.75632,-93.97374,2020-04-02 23:49 EDT
East Baton Rouge,Louisiana,325,0,11,11,3.4%,30.53926541,-91.09217012,2020-04-02 23:49 EDT
St. John the Baptist,Louisiana,274,0,14,14,5.1%,30.07866499,-90.54541322,2020-04-02 23:49 EDT
Lafayette,Louisiana,247,0,2,2,0.8%,30.20678822,-92.06389372,2020-04-02 23:49 EDT
Ascension,Louisiana,201,0,7,7,3.5%,30.20549338,-90.90885829999999,2020-04-02 23:49 EDT
St. Bernard,Louisiana,181,0,5,5,2.8%,29.86715,-89.85868,2020-04-02 23:49 EDT
St. Charles,Louisiana,180,0,8,8,4.4%,29.905279800000002,-90.3824403,2020-04-02 23:49 EDT
Lafourche,Louisiana,158,0,4,4,2.5%,29.765290000000004,-90.76881,2020-04-02 23:49 EDT
St. James,Louisiana,110,0,4,4,3.6%,30.41825,-91.09344,2020-04-02 23:49 EDT
Calcasieu,Louisiana,108,0,1,1,0.9%,30.229699199999995,-93.35799892,2020-04-02 23:49 EDT
Terrebonne,Louisiana,97,0,1,1,1.0%,29.43006669,-90.87546183,2020-04-02 23:49 EDT
Ouachita,Louisiana,94,0,1,1,1.1%,32.47831651,-92.15480686,2020-04-02 23:49 EDT
Bossier,Louisiana,87,0,2,2,2.3%,32.67886191,-93.60531071,2020-04-02 23:49 EDT
Rapides,Louisiana,77,0,3,3,3.9%,31.19843924,-92.53308595,2020-04-02 23:49 EDT
Iberville,Louisiana,69,0,4,4,5.8%,30.25861183,-91.35399609,2020-04-02 23:49 EDT
Plaquemines,Louisiana,68,0,3,3,4.4%,29.48327508,-89.6525564,2020-04-02 23:49 EDT
Iberia,Louisiana,67,0,1,1,1.5%,29.898011199999996,-91.72954301,2020-04-02 23:49 EDT
Acadia,Louisiana,61,0,1,1,1.6%,30.29050871,-92.41197696,2020-04-02 23:49 EDT
St. Martin,Louisiana,58,0,3,3,5.2%,30.12895397,-91.60824755,2020-04-02 23:49 EDT
St. Landry,Louisiana,56,0,1,1,1.8%,30.844359999999998,-92.2579,2020-04-02 23:49 EDT
Washington,Louisiana,50,0,2,2,4.0%,30.85339216,-90.04050446,2020-04-02 23:49 EDT
De Soto,Louisiana,42,0,1,1,2.4%,32.05631831,-93.73641134,2020-04-02 23:49 EDT
Tangipahoa,Louisiana,42,0,1,1,2.4%,30.64545741,-90.41177337,2020-04-02 23:49 EDT
St. Mary,Louisiana,42,0,0,0,0.0%,29.71330317,-91.44813878,2020-04-02 23:49 EDT
Parish Under Investigation,Louisiana,38,0,1,1,2.6%,30.18584616700008,-91.42641999999996,2020-04-02 23:49 EDT
Avoyelles,Louisiana,34,0,1,1,2.9%,31.07628851,-92.00134123,2020-04-02 23:49 EDT
Livingston,Louisiana,33,0,0,0,0.0%,30.45023884,-90.73914828,2020-04-02 23:49 EDT
Assumption,Louisiana,31,0,0,0,0.0%,29.9008158,-91.06259177,2020-04-02 23:49 EDT
Allen,Louisiana,26,0,3,3,11.5%,30.6527174,-92.82796952,2020-04-02 23:49 EDT
West Feliciana,Louisiana,20,0,0,0,0.0%,30.8819257600001,-91.4169597279999,2020-04-02 23:49 EDT
Webster,Louisiana,19,0,2,2,10.5%,32.71359019,-93.33509249,2020-04-02 23:49 EDT
West Baton Rouge,Louisiana,19,0,1,1,5.3%,30.45019000000001,-91.20510999999999,2020-04-02 23:49 EDT
Vermilion,Louisiana,16,0,1,1,6.2%,29.852994306,-92.31213269700001,2020-04-02 23:49 EDT
Evangeline,Louisiana,16,0,0,0,0.0%,30.72895002,-92.405885,2020-04-02 23:49 EDT
East Feliciana,Louisiana,14,0,0,0,0.0%,30.844826069000106,-91.04601836599993,2020-04-02 23:49 EDT
Jefferson Davis,Louisiana,13,0,0,0,0.0%,30.26768508300011,-92.8141435379999,2020-04-02 23:49 EDT
Lincoln,Louisiana,13,0,0,0,0.0%,33.98547052,-91.55475994,2020-04-02 23:49 EDT
Union,Louisiana,13,0,0,0,0.0%,32.8318561880001,-92.374800889,2020-04-02 23:49 EDT
Pointe Coupee,Louisiana,12,0,0,0,0.0%,30.7346500000001,-91.43281,2020-04-02 23:49 EDT
Claiborne,Louisiana,11,0,2,2,18.2%,32.82278787,-92.99576115,2020-04-02 23:49 EDT
Beauregard,Louisiana,10,0,0,0,0.0%,30.64850162,-93.34333182,2020-04-02 23:49 EDT
Bienville,Louisiana,8,0,1,1,12.5%,32.34725238,-93.05591905,2020-04-02 23:49 EDT
Concordia,Louisiana,8,0,0,0,0.0%,31.44941940200005,-91.643173715,2020-04-02 23:49 EDT
Vernon,Louisiana,7,0,0,0,0.0%,31.10830016,-93.18407486,2020-04-02 23:49 EDT
Catahoula,Louisiana,5,0,1,1,20.0%,31.666355100000004,-91.84685928,2020-04-02 23:49 EDT
Franklin,Louisiana,5,0,0,0,0.0%,32.13329942700011,-91.673797081,2020-04-02 23:49 EDT
Grant,Louisiana,5,0,0,0,0.0%,32.782135499999995,-108.28364850000001,2020-04-02 23:49 EDT
Jackson,Louisiana,4,0,0,0,0.0%,32.301987792,-92.55763308199994,2020-04-02 23:49 EDT
Morehouse,Louisiana,4,0,0,0,0.0%,32.8201776540001,-91.801805865,2020-04-02 23:49 EDT
Natchitoches,Louisiana,4,0,0,0,0.0%,31.7825,-93.12601,2020-04-02 23:49 EDT
Richland,Louisiana,4,0,0,0,0.0%,32.41776224,-91.76340821,2020-04-02 23:49 EDT
Sabine,Louisiana,4,0,0,0,0.0%,31.5713204700001,-93.52722547699993,2020-04-02 23:49 EDT
La Salle,Louisiana,2,0,0,0,0.0%,31.676695876999997,-92.160414712,2020-04-02 23:49 EDT
Winn,Louisiana,2,0,0,0,0.0%,31.944314772,-92.636648829,2020-04-02 23:49 EDT
East Carroll,Louisiana,1,0,0,0,0.0%,32.7308685790001,-91.23907794199994,2020-04-02 23:49 EDT
Madison,Louisiana,1,0,0,0,0.0%,32.3640052690001,-91.248975236,2020-04-02 23:49 EDT
Red River,Louisiana,1,0,0,0,0.0%,32.09307819,-93.33989490100001,2020-04-02 23:49 EDT
St. Helena,Louisiana,1,0,0,0,0.0%,30.82192991700004,-90.71040379,2020-04-02 23:49 EDT
Miami-Dade,Florida,2886,0,20,20,0.7%,25.61418208,-80.5679083,2020-04-02 23:49 EDT
Broward,Florida,1481,0,17,17,1.1%,26.15224542,-80.48705340000002,2020-04-02 23:49 EDT
Palm Beach,Florida,737,0,27,27,3.7%,26.70288,-80.03661,2020-04-02 23:49 EDT
Orange,Florida,541,0,5,5,0.9%,41.33141,-74.35667,2020-04-02 23:49 EDT
Hillsborough,Florida,404,0,5,5,1.2%,27.93023096,-82.30785534,2020-04-02 23:49 EDT
Duval,Florida,286,0,9,9,3.1%,30.47844000000001,-81.62557,2020-04-02 23:49 EDT
Lee,Florida,275,0,10,10,3.6%,26.57965162,-81.82468531,2020-04-02 23:49 EDT
