County Name,State Name,Confirmed,New,Death,New Death,Fatality Rate,Latitude,Longitude,Last Update
Cortland,New York,14,0,0,0,0.0%,42.59500111,-76.07023743,2020-04-05 23:45 EDT
Orleans,New York,11,1,0,0,0.0%,43.252100586000005,-78.23124678499991,2020-04-05 23:45 EDT
Schoharie,New York,11,0,0,0,0.0%,42.58820746,-74.44213588,2020-04-05 23:45 EDT
Cattaraugus,New York,10,1,0,0,0.0%,42.2485958350001,-78.678812022,2020-04-05 23:45 EDT
Franklin,New York,10,0,0,0,0.0%,44.592675381999996,-74.3034218499999,2020-04-05 23:45 EDT
Essex,New York,9,0,0,0,0.0%,44.10755697,-73.79125847,2020-04-05 23:45 EDT
Fulton,New York,9,0,0,0,0.0%,43.11240266,-74.43516277,2020-04-05 23:45 EDT
Seneca,New York,9,3,0,0,0.0%,42.790068357000045,-76.82292272399997,2020-04-05 23:45 EDT
Cayuga,New York,8,0,0,0,0.0%,42.92145204,-76.54917489,2020-04-05 23:45 EDT
Tioga,New York,8,0,0,0,0.0%,42.06057,-76.34519,2020-04-05 23:45 EDT
Schuyler,New York,4,0,0,0,0.0%,42.370638971999995,-76.9851275,2020-04-05 23:45 EDT
Lewis,New York,3,1,0,0,0.0%,43.78473386600007,-75.44870611699997,2020-04-05 23:45 EDT
Hamilton,New York,2,0,0,0,0.0%,43.66130373,-74.49733573,2020-04-05 23:45 EDT
Yates,New York,1,0,0,0,0.0%,42.63334577300003,-77.11807677899999,2020-04-05 23:45 EDT
Bergen,New Jersey,6187,427,189,189,3.1%,40.95949149,-74.074442,2020-04-05 23:45 EDT
Essex,New Jersey,4082,498,172,172,4.2%,40.78779259,-74.24760059,2020-04-05 23:45 EDT
Hudson,New Jersey,3924,433,87,87,2.2%,40.74034231,-74.07410970000002,2020-04-05 23:45 EDT
Passaic,New Jersey,3227,371,42,42,1.3%,40.86034,-74.12374,2020-04-05 23:45 EDT
Union,New Jersey,3216,300,71,71,2.2%,40.69635,-74.26957,2020-04-05 23:45 EDT
Middlesex,New Jersey,2950,372,80,80,2.7%,40.57936,-74.50067,2020-04-05 23:45 EDT
Monmouth,New Jersey,2354,289,58,58,2.5%,40.2600411,-74.22194634,2020-04-05 23:45 EDT
Ocean,New Jersey,2177,174,62,62,2.8%,39.90927434,-74.2969653,2020-04-05 23:45 EDT
Morris,New Jersey,1800,182,55,55,3.1%,40.86201902,-74.5442741,2020-04-05 23:45 EDT
Somerset,New Jersey,833,68,26,26,3.1%,40.49859,-74.52249,2020-04-05 23:45 EDT
Mercer,New Jersey,654,68,16,16,2.4%,40.28331911,-74.70157374,2020-04-05 23:45 EDT
Camden,New Jersey,556,75,8,8,1.4%,39.94525,-75.11913,2020-04-05 23:45 EDT
Burlington,New Jersey,547,78,11,11,2.0%,40.07687,-74.85775,2020-04-05 23:45 EDT
Sussex,New Jersey,267,31,9,9,3.4%,41.13934496,-74.69067762,2020-04-05 23:45 EDT
Gloucester,New Jersey,248,33,3,3,1.2%,39.71720107,-75.14164366,2020-04-05 23:45 EDT
Warren,New Jersey,195,13,6,6,3.1%,40.85732358,-74.997063,2020-04-05 23:45 EDT
Hunterdon,New Jersey,189,18,2,2,1.1%,40.56725317,-74.91217921,2020-04-05 23:45 EDT
Atlantic,New Jersey,121,23,1,1,0.8%,39.4806564,-74.67264306,2020-04-05 23:45 EDT
Cape May,New Jersey,77,27,2,2,2.6%,38.93547,-74.92137,2020-04-05 23:45 EDT
Cumberland,New Jersey,54,14,2,2,3.7%,39.37311491,-75.11061925,2020-04-05 23:45 EDT
Salem,New Jersey,26,1,2,2,7.7%,39.57661332,-75.35810746,2020-04-05 23:45 EDT
Wayne--Detroit,Michigan,4495,537,158,158,3.5%,42.2305400000001,-83.3429999999999,2020-04-05 23:45 EDT
Oakland,Michigan,3035,250,163,163,5.4%,42.74214,-83.16174000000002,2020-04-05 23:45 EDT
Wayne,Michigan,3023,219,135,135,4.5%,42.28515,-83.3836,2020-04-05 23:45 EDT
Macomb,Michigan,2003,165,83,83,4.1%,42.69565,-82.92171,2020-04-05 23:45 EDT
Washtenaw,Michigan,518,17,8,8,1.5%,42.25322942,-83.83877634,2020-04-05 23:45 EDT
Genesee,Michigan,504,40,18,18,3.6%,43.0217016,-83.70675478,2020-04-05 23:45 EDT
Other,Michigan,238,50,1,1,0.4%,43.8466995,-85.98375,2020-04-05 23:45 EDT
Ingham,Michigan,172,4,2,2,1.2%,42.59709245,-84.37353421,2020-04-05 23:45 EDT
Kent,Michigan,165,12,3,3,1.8%,43.03216204,-85.54929822,2020-04-05 23:45 EDT
Livingston,Michigan,135,6,2,2,1.5%,42.60291818,-83.91152404,2020-04-05 23:45 EDT
Saginaw,Michigan,118,15,0,0,0.0%,43.33502489,-84.05317757,2020-04-05 23:45 EDT
Monroe,Michigan,108,7,0,0,0.0%,41.916059999999995,-83.3979,2020-04-05 23:45 EDT
St. Clair,Michigan,94,9,2,2,2.1%,42.83189,-82.50220999999998,2020-04-05 23:45 EDT
Jackson,Michigan,90,9,3,3,3.3%,42.24848235,-84.42344983,2020-04-05 23:45 EDT
Out of State,Michigan,83,0,1,1,1.2%,42.89788595,-86.21104527,2020-04-05 23:45 EDT
Berrien,Michigan,58,2,1,1,1.7%,41.95468698,-86.41222292,2020-04-05 23:45 EDT
Eaton,Michigan,55,2,2,2,3.6%,42.59607493,-84.83832067,2020-04-05 23:45 EDT
Clinton,Michigan,55,1,1,1,1.8%,42.94365426,-84.60151416,2020-04-05 23:45 EDT
Kalamazoo,Michigan,53,8,3,3,5.7%,42.24543721,-85.53116967,2020-04-05 23:45 EDT
Lapeer,Michigan,45,18,0,0,0.0%,43.09013207,-83.22178574,2020-04-05 23:45 EDT
Hillsdale,Michigan,44,7,3,3,6.8%,41.88776412,-84.59292627,2020-04-05 23:45 EDT
Ottawa,Michigan,44,5,0,0,0.0%,42.96071229,-85.99516567,2020-04-05 23:45 EDT
Calhoun,Michigan,42,8,1,1,2.4%,42.24653649,-85.00558363,2020-04-05 23:45 EDT
Muskegon,Michigan,31,0,4,4,12.9%,43.29120706,-86.15200005,2020-04-05 23:45 EDT
Lenawee,Michigan,31,4,0,0,0.0%,41.8950816170001,-84.06637217799991,2020-04-05 23:45 EDT
Bay,Michigan,30,6,0,0,0.0%,43.70732889,-83.99203709,2020-04-05 23:45 EDT
Otsego,Michigan,24,2,1,1,4.2%,45.0992,-84.6482,2020-04-05 23:45 EDT
Shiawassee,Michigan,23,1,0,0,0.0%,42.95373744500011,-84.146743014,2020-04-05 23:45 EDT
Tuscola,Michigan,22,2,2,2,9.1%,43.46412684,-83.41682258,2020-04-05 23:45 EDT
Midland,Michigan,18,1,0,0,0.0%,43.6468649,-84.38811027,2020-04-05 23:45 EDT
Van Buren,Michigan,14,2,1,1,7.1%,42.2513072570001,-86.01888992499991,2020-04-05 23:45 EDT
Marquette,Michigan,14,3,1,1,7.1%,46.43125285,-87.64159342,2020-04-05 23:45 EDT
Allegan,Michigan,14,4,0,0,0.0%,42.5912512,-85.88819122,2020-04-05 23:45 EDT
Montcalm,Michigan,14,1,0,0,0.0%,43.31095473,-85.1525018,2020-04-05 23:45 EDT
Emmet,Michigan,13,6,2,2,15.4%,45.52025096,-84.89032852,2020-04-05 23:45 EDT
Sanilac,Michigan,13,0,1,1,7.7%,43.42356616000011,-82.82012594799991,2020-04-05 23:45 EDT
Branch,Michigan,13,3,1,1,7.7%,41.91610928400007,-85.05902759899999,2020-04-05 23:45 EDT
Isabella,Michigan,12,2,2,2,16.7%,43.64058966,-84.84678576,2020-04-05 23:45 EDT
Grand Traverse,Michigan,12,0,3,3,25.0%,44.66867927,-85.56047625,2020-04-05 23:45 EDT
St. Joseph,Michigan,10,1,0,0,0.0%,42.10339000000005,-86.48525999999998,2020-04-05 23:45 EDT
Kalkaska,Michigan,8,0,2,2,25.0%,44.68468247,-85.09024392,2020-04-05 23:45 EDT
Cheboygan,Michigan,8,1,1,1,12.5%,45.4460469310001,-84.50037714699991,2020-04-05 23:45 EDT
Ionia,Michigan,8,2,0,0,0.0%,42.945088749,-85.0745858019999,2020-04-05 23:45 EDT
Cass,Michigan,7,1,1,1,14.3%,41.915392847000106,-85.993454001,2020-04-05 23:45 EDT
Charlevoix,Michigan,7,0,0,0,0.0%,45.31653,-85.26071999999998,2020-04-05 23:45 EDT
Delta,Michigan,7,2,0,0,0.0%,45.919666445000075,-86.92448818199995,2020-04-05 23:45 EDT
Mecosta,Michigan,6,2,1,1,16.7%,43.640810722,-85.3246211859999,2020-04-05 23:45 EDT
Barry,Michigan,6,1,0,0,0.0%,42.59502105,-85.30897251,2020-04-05 23:45 EDT
Roscommon,Michigan,5,3,0,0,0.0%,44.33561169,-84.61161259999999,2020-04-05 23:45 EDT
Wexford,Michigan,5,1,0,0,0.0%,44.33836176,-85.57838222,2020-04-05 23:45 EDT
Antrim,Michigan,4,0,0,0,0.0%,44.99908039300004,-85.14020693199996,2020-04-05 23:45 EDT
Gladwin,Michigan,4,1,0,0,0.0%,43.9906941,-84.38823148,2020-04-05 23:45 EDT
Gratiot,Michigan,4,0,0,0,0.0%,43.2927163460001,-84.604892691,2020-04-05 23:45 EDT
Huron,Michigan,4,0,0,0,0.0%,43.8333068380001,-83.0188931639999,2020-04-05 23:45 EDT
Manistee,Michigan,4,0,0,0,0.0%,44.33296585,-86.056664,2020-04-05 23:45 EDT
Gogebic,Michigan,3,0,1,1,33.3%,46.408927934000104,-89.6945112809999,2020-04-05 23:45 EDT
Iosco,Michigan,3,1,1,1,33.3%,44.3558242330001,-83.63589798699999,2020-04-05 23:45 EDT
Arenac,Michigan,3,0,0,0,0.0%,44.065459289000046,-83.89500344799995,2020-04-05 23:45 EDT
Oceana,Michigan,3,0,0,0,0.0%,43.64089041,-86.2675668569999,2020-04-05 23:45 EDT
Ogemaw,Michigan,3,1,0,0,0.0%,44.33494161000011,-84.126424607,2020-04-05 23:45 EDT
Osceola,Michigan,3,0,0,0,0.0%,43.9898326430001,-85.3252568979999,2020-04-05 23:45 EDT
Chippewa,Michigan,2,1,0,0,0.0%,46.30381924,-84.59406579,2020-04-05 23:45 EDT
Mackinac,Michigan,2,0,0,0,0.0%,46.081649603000066,-85.09492449699997,2020-04-05 23:45 EDT
Newaygo,Michigan,2,0,0,0,0.0%,43.55418492,-85.80088959,2020-04-05 23:45 EDT
Oscoda,Michigan,2,0,0,0,0.0%,44.681756044000046,-84.12973404299998,2020-04-05 23:45 EDT
Missaukee,Michigan,1,0,1,1,100.0%,44.3373128970001,-85.094675829,2020-04-05 23:45 EDT
Dickinson,Michigan,1,0,1,1,100.0%,46.009223988,-87.87027984299989,2020-04-05 23:45 EDT
Clare,Michigan,1,0,0,0,0.0%,43.9878737,-84.84783104,2020-04-05 23:45 EDT
Crawford,Michigan,1,0,0,0,0.0%,44.683617921999996,-84.610321673,2020-04-05 23:45 EDT
Houghton,Michigan,1,0,0,0,0.0%,46.897663355000105,-88.68764908,2020-04-05 23:45 EDT
Leelanau,Michigan,1,0,0,0,0.0%,44.93849073,-85.81182341,2020-04-05 23:45 EDT
Luce,Michigan,1,0,0,0,0.0%,46.4706881800001,-85.544292632,2020-04-05 23:45 EDT
Benzie,Michigan,1,1,0,0,0.0%,44.63871488700005,-86.01554558799995,2020-04-05 23:45 EDT
Ontonagon,Michigan,1,1,0,0,0.0%,46.66440517700005,-89.31498527899998,2020-04-05 23:45 EDT
Schoolcraft,Michigan,0,0,0,0,nan%,46.19657742900007,-86.19958967199995,2020-04-05 23:45 EDT
Presque Isle,Michigan,0,0,0,0,nan%,45.33474000000007,-83.49219999999997,2020-04-05 23:45 EDT
Los Angeles,California,5955,651,132,132,2.2%,34.053490000000004,-118.24531999999999,2020-04-05 23:45 EDT
San Diego,California,1326,117,19,19,1.4%,32.71568,-117.16171000000001,2020-04-05 23:45 EDT
Santa Clara,California,1207,59,39,39,3.2%,37.35579,-121.95508999999998,2020-04-05 23:45 EDT
Orange,California,834,48,14,14,1.7%,33.78787,-117.85071,2020-04-05 23:45 EDT
Riverside,California,799,134,19,19,2.4%,33.98171,-117.37404,2020-04-05 23:45 EDT
San Francisco,California,568,39,8,8,1.4%,37.777120000000004,-122.41963999999999,2020-04-05 23:45 EDT
Alameda,California,566,29,12,12,2.1%,37.76683,-122.2453,2020-04-05 23:45 EDT
San Mateo,California,555,0,13,13,2.3%,37.54704,-122.31485,2020-04-05 23:45 EDT
Sacramento,California,442,52,16,16,3.6%,38.57944000000001,-121.49085,2020-04-05 23:45 EDT
Contra Costa,California,386,33,6,6,1.6%,37.91793732,-121.9259354,2020-04-05 23:45 EDT
San Bernardino,California,372,0,13,13,3.5%,34.10524,-117.29411999999999,2020-04-05 23:45 EDT
Kern,California,230,20,2,2,0.9%,35.34281638,-118.7299395,2020-04-05 23:45 EDT
Ventura,California,221,18,6,6,2.7%,34.28082,-119.29231999999999,2020-04-05 23:45 EDT
San Joaquin,California,191,2,11,11,5.8%,37.93479557,-121.2713112,2020-04-05 23:45 EDT
Santa Barbara,California,168,0,1,1,0.6%,34.41938,-119.69905,2020-04-05 23:45 EDT
Marin,California,137,0,7,7,5.1%,38.07188727,-122.7195348,2020-04-05 23:45 EDT
Tulare,California,116,9,5,5,4.3%,36.20649,-119.34305,2020-04-05 23:45 EDT
Sonoma,California,107,2,2,2,1.9%,38.29188,-122.45728000000001,2020-04-05 23:45 EDT
Placer,California,103,2,3,3,2.9%,39.05913563,-120.75363279999999,2020-04-05 23:45 EDT
Fresno,California,103,0,1,1,1.0%,36.74084000000001,-119.78551999999999,2020-04-05 23:45 EDT
San Luis Obispo,California,95,2,1,1,1.1%,35.28579000000001,-120.66275,2020-04-05 23:45 EDT
Solano,California,73,0,1,1,1.4%,38.27793363,-121.9272405,2020-04-05 23:45 EDT
Santa Cruz,California,69,7,1,1,1.4%,36.97424,-122.03098,2020-04-05 23:45 EDT
Stanislaus,California,65,0,0,0,0.0%,37.55932622,-120.9976619,2020-04-05 23:45 EDT
Monterey,California,62,0,2,2,3.2%,36.21714603,-121.2390196,2020-04-05 23:45 EDT
Imperial,California,57,2,2,2,3.5%,32.84748,-115.56952,2020-04-05 23:45 EDT
Humboldt,California,44,0,0,0,0.0%,40.69879803,-123.87371470000001,2020-04-05 23:45 EDT
Yolo,California,37,0,1,1,2.7%,38.73431,-121.81278999999999,2020-04-05 23:45 EDT
Nevada,California,31,0,1,1,3.2%,39.2616,-121.0161,2020-04-05 23:45 EDT
Madera,California,28,0,2,2,7.1%,36.96205,-120.06398999999999,2020-04-05 23:45 EDT
Merced,California,27,8,0,0,0.0%,37.19187429,-120.717739,2020-04-05 23:45 EDT
San Benito,California,23,0,2,2,8.7%,36.50506,-121.08332,2020-04-05 23:45 EDT
El Dorado,California,22,0,0,0,0.0%,38.68217,-120.84683000000001,2020-04-05 23:45 EDT
Shasta,California,20,3,2,2,10.0%,40.598279999999995,-122.49095,2020-04-05 23:45 EDT
Napa,California,20,0,2,2,10.0%,38.50647693,-122.3306091,2020-04-05 23:45 EDT
Mono,California,19,0,1,1,5.3%,37.93749777,-118.8838882,2020-04-05 23:45 EDT
Sutter,California,16,0,2,2,12.5%,39.0346753900001,-121.694845711,2020-04-05 23:45 EDT
Butte,California,11,0,0,0,0.0%,39.66709143,-121.60091100000001,2020-04-05 23:45 EDT
Inyo,California,11,1,0,0,0.0%,36.511060297,-117.41059195,2020-04-05 23:45 EDT
Yuba,California,9,0,0,0,0.0%,39.26918299,-121.3512653,2020-04-05 23:45 EDT
Kings,California,5,0,0,0,0.0%,36.075430705,-119.815354141,2020-04-05 23:45 EDT
Mendocino,California,4,0,0,0,0.0%,39.44024063,-123.3912784,2020-04-05 23:45 EDT
Calaveras,California,4,0,0,0,0.0%,38.20473567,-120.55406550000001,2020-04-05 23:45 EDT
Plumas,California,3,0,0,0,0.0%,40.00070235500005,-120.83349825399996,2020-04-05 23:45 EDT
Siskiyou,California,3,0,0,0,0.0%,41.59256366,-122.54077720000001,2020-04-05 23:45 EDT
Colusa,California,2,0,0,0,0.0%,39.1775976810001,-122.237102265,2020-04-05 23:45 EDT
Glenn,California,2,0,0,0,0.0%,39.598279844000004,-122.392389048,2020-04-05 23:45 EDT
Tuolumne,California,2,0,0,0,0.0%,38.02764367200007,-119.954653631,2020-04-05 23:45 EDT
Del Norte,California,2,0,0,0,0.0%,41.74317575200007,-123.89711070599998,2020-04-05 23:45 EDT
Alpine,California,1,0,0,0,0.0%,38.59733304900004,-119.82042125199995,2020-04-05 23:45 EDT
Tehama,California,1,0,0,0,0.0%,40.12569694300004,-122.23391529299994,2020-04-05 23:45 EDT
Lake,California,1,1,0,0,0.0%,39.102653429000036,-122.75089742799996,2020-04-05 23:45 EDT
Amador,California,0,0,0,0,nan%,38.44606535,-120.65175500000001,2020-04-05 23:45 EDT
Orleans,Louisiana,4066,100,161,161,4.0%,30.03843182,-89.90055149,2020-04-05 23:45 EDT
Jefferson,Louisiana,3088,80,113,113,3.7%,29.9596,-90.17182,2020-04-05 23:45 EDT
East Baton Rouge,Louisiana,656,35,22,22,3.4%,30.53926541,-91.09217012,2020-04-05 23:45 EDT
Caddo,Louisiana,647,49,19,19,2.9%,32.75632,-93.97374,2020-04-05 23:45 EDT
St. Tammany,Louisiana,560,28,14,14,2.5%,30.39408,-89.89506999999998,2020-04-05 23:45 EDT
St. John the Baptist,Louisiana,345,7,24,24,7.0%,30.07866499,-90.54541322,2020-04-05 23:45 EDT
Ascension,Louisiana,286,2,11,11,3.8%,30.20549338,-90.90885829999999,2020-04-05 23:45 EDT
St. Charles,Louisiana,260,8,13,13,5.0%,29.905279800000002,-90.3824403,2020-04-05 23:45 EDT
Lafayette,Louisiana,247,18,5,5,2.0%,30.20678822,-92.06389372,2020-04-05 23:45 EDT
St. Bernard,Louisiana,242,3,8,8,3.3%,29.86715,-89.85868,2020-04-05 23:45 EDT
Lafourche,Louisiana,228,11,4,4,1.8%,29.765290000000004,-90.76881,2020-04-05 23:45 EDT
Ouachita,Louisiana,182,6,1,1,0.5%,32.47831651,-92.15480686,2020-04-05 23:45 EDT
Tangipahoa,Louisiana,171,40,2,2,1.2%,30.64545741,-90.41177337,2020-04-05 23:45 EDT
St. James,Louisiana,155,5,6,6,3.9%,30.41825,-91.09344,2020-04-05 23:45 EDT
Terrebonne,Louisiana,148,5,8,8,5.4%,29.43006669,-90.87546183,2020-04-05 23:45 EDT
Calcasieu,Louisiana,139,4,3,3,2.2%,30.229699199999995,-93.35799892,2020-04-05 23:45 EDT
Bossier,Louisiana,133,7,3,3,2.3%,32.67886191,-93.60531071,2020-04-05 23:45 EDT
Iberville,Louisiana,122,3,5,5,4.1%,30.25861183,-91.35399609,2020-04-05 23:45 EDT
Rapides,Louisiana,100,3,4,4,4.0%,31.19843924,-92.53308595,2020-04-05 23:45 EDT
Plaquemines,Louisiana,92,6,6,6,6.5%,29.48327508,-89.6525564,2020-04-05 23:45 EDT
Washington,Louisiana,81,6,2,2,2.5%,30.85339216,-90.04050446,2020-04-05 23:45 EDT
De Soto,Louisiana,80,9,3,3,3.8%,32.05631831,-93.73641134,2020-04-05 23:45 EDT
St. Martin,Louisiana,77,13,4,4,5.2%,30.12895397,-91.60824755,2020-04-05 23:45 EDT
Acadia,Louisiana,75,10,2,2,2.7%,30.29050871,-92.41197696,2020-04-05 23:45 EDT
Iberia,Louisiana,69,10,3,3,4.3%,29.898011199999996,-91.72954301,2020-04-05 23:45 EDT
Livingston,Louisiana,67,3,1,1,1.5%,30.45023884,-90.73914828,2020-04-05 23:45 EDT
St. Mary,Louisiana,67,2,0,0,0.0%,29.71330317,-91.44813878,2020-04-05 23:45 EDT
Assumption,Louisiana,59,3,0,0,0.0%,29.9008158,-91.06259177,2020-04-05 23:45 EDT
Webster,Louisiana,49,7,2,2,4.1%,32.71359019,-93.33509249,2020-04-05 23:45 EDT
St. Landry,Louisiana,47,2,4,4,8.5%,30.844359999999998,-92.2579,2020-04-05 23:45 EDT
West Baton Rouge,Louisiana,40,0,7,7,17.5%,30.45019000000001,-91.20510999999999,2020-04-05 23:45 EDT
Allen,Louisiana,40,1,5,5,12.5%,30.6527174,-92.82796952,2020-04-05 23:45 EDT
Avoyelles,Louisiana,37,1,1,1,2.7%,31.07628851,-92.00134123,2020-04-05 23:45 EDT
Parish Under Investigation,Louisiana,31,0,4,4,12.9%,30.18584616700008,-91.42641999999996,2020-04-05 23:45 EDT
East Feliciana,Louisiana,27,5,0,0,0.0%,30.844826069000106,-91.04601836599993,2020-04-05 23:45 EDT
Franklin,Louisiana,25,6,0,0,0.0%,32.13329942700011,-91.673797081,2020-04-05 23:45 EDT
Claiborne,Louisiana,23,3,2,2,8.7%,32.82278787,-92.99576115,2020-04-05 23:45 EDT
Beauregard,Louisiana,19,4,0,0,0.0%,30.64850162,-93.34333182,2020-04-05 23:45 EDT
Evangeline,Louisiana,19,0,0,0,0.0%,30.72895002,-92.405885,2020-04-05 23:45 EDT
Union,Louisiana,19,0,0,0,0.0%,32.8318561880001,-92.374800889,2020-04-05 23:45 EDT
West Feliciana,Louisiana,19,1,0,0,0.0%,30.8819257600001,-91.4169597279999,2020-04-05 23:45 EDT
Lincoln,Louisiana,18,1,0,0,0.0%,33.98547052,-91.55475994,2020-04-05 23:45 EDT
Pointe Coupee,Louisiana,17,1,0,0,0.0%,30.7346500000001,-91.43281,2020-04-05 23:45 EDT
Vermilion,Louisiana,16,1,1,1,6.2%,29.852994306,-92.31213269700001,2020-04-05 23:45 EDT
Natchitoches,Louisiana,14,0,0,0,0.0%,31.7825,-93.12601,2020-04-05 23:45 EDT
Jefferson Davis,Louisiana,13,4,0,0,0.0%,30.26768508300011,-92.8141435379999,2020-04-05 23:45 EDT
Bienville,Louisiana,12,2,1,1,8.3%,32.34725238,-93.05591905,2020-04-05 23:45 EDT
Morehouse,Louisiana,10,1,0,0,0.0%,32.8201776540001,-91.801805865,2020-04-05 23:45 EDT
Richland,Louisiana,10,1,0,0,0.0%,32.41776224,-91.76340821,2020-04-05 23:45 EDT
Vernon,Louisiana,10,0,0,0,0.0%,31.10830016,-93.18407486,2020-04-05 23:45 EDT
Caldwell,Louisiana,10,7,0,0,0.0%,32.0922523,-92.11650781799999,2020-04-05 23:45 EDT
Catahoula,Louisiana,9,0,1,1,11.1%,31.666355100000004,-91.84685928,2020-04-05 23:45 EDT
Grant,Louisiana,8,0,0,0,0.0%,32.782135499999995,-108.28364850000001,2020-04-05 23:45 EDT
Concordia,Louisiana,5,0,1,1,20.0%,31.44941940200005,-91.643173715,2020-04-05 23:45 EDT
Sabine,Louisiana,5,1,0,0,0.0%,31.5713204700001,-93.52722547699993,2020-04-05 23:45 EDT
St. Helena,Louisiana,5,1,0,0,0.0%,30.82192991700004,-90.71040379,2020-04-05 23:45 EDT
La Salle,Louisiana,4,0,0,0,0.0%,31.676695876999997,-92.160414712,2020-04-05 23:45 EDT
Winn,Louisiana,2,0,1,1,50.0%,31.944314772,-92.636648829,2020-04-05 23:45 EDT
Red River,Louisiana,2,0,0,0,0.0%,32.09307819,-93.33989490100001,2020-04-05 23:45 EDT
East Carroll,Louisiana,1,0,0,0,0.0%,32.7308685790001,-91.23907794199994,2020-04-05 23:45 EDT
Jackson,Louisiana,1,0,0,0,0.0%,32.301987792,-92.55763308199994,2020-04-05 23:45 EDT
